0,17,0,0,0,0,2,19,16,93,0,51,9,0,63,0,0,0,14,0
47,67,24,17,77,88,99,106,208,181,236,212,126,115,61,30,33,11,21,62
0,29,12,0,49,29,65,167,195,160,203,162,181,177,31,80,118,15,0,17
6,24,0,46,5,109,189,237,183,229,132,192,63,121,0,22,99,63,71,0
2,17,95,1,152,225,83,160,253,191,133,128,0,80,0,10,28,20,80,0
0,61,41,169,201,232,92,186,246,197,42,100,0,168,16,72,26,0,163,0
0,131,135,207,174,195,197,26,194,84,11,0,0,169,0,1,0,0,209,62
15,125,207,224,94,134,82,27,107,68,172,122,0,24,23,27,56,0,0,132
0,48,210,130,222,58,27,163,104,137,127,206,148,126,0,59,25,47,171,68
43,184,255,199,255,98,152,223,68,97,23,0,109,173,82,0,0,46,209,2
0,160,214,161,220,193,220,161,108,0,97,0,0,64,167,130,0,115,202,32
2,255,234,147,190,207,88,208,218,28,203,58,146,0,0,96,7,92,208,109
13,197,218,154,81,79,0,241,82,52,247,0,103,43,9,111,168,100,158,115
71,169,235,64,10,41,0,75,41,93,228,0,218,255,127,0,8,175,223,204
44,126,146,0,151,255,219,255,114,255,230,126,195,255,225,145,135,217,163,35
0,160,169,84,255,229,255,227,113,255,207,243,70,255,216,183,120,185,155,9
0,55,0,0,255,144,239,241,22,253,134,243,0,146,238,134,126,191,53,13
0,78,11,113,255,255,255,96,69,247,23,216,198,156,0,27,95,158,0,0
5,0,20,55,6,86,116,124,113,210,191,187,46,13,1,19,195,3,0,0
41,75,14,181,175,93,89,97,60,131,151,110,151,102,99,70,84,0,82,0
