0,255,0,0,45,0,0,0,0,0,205,0,245,0,0,77,192,0,255,99,255,220,255,255,255,0,255,255,255,0,255,0,0,0,255,0,0,0,0,0,0,35,0,0,0,211,0,0,0,0,0,0,255,0,255,0,255,255,255,255,255,0,255,255,0,255,255,0,255,255,255,255,0,255,0,0,92,0,0,0,0,0,0,0,255,0,255,255,0,0
255,0,255,255,0,0,0,0,0,255,0,255,0,255,255,0,0,255,255,0,255,255,0,255,255,0,0,255,255,0,255,0,255,0,255,255,255,255,0,0,255,234,255,0,0,233,0,0,255,0,0,255,163,0,0,0,0,0,169,57,255,50,255,0,0,0,255,0,0,255,0,0,0,255,77,255,255,0,255,0,255,0,255,0,0,255,255,0,255,0
255,255,194,255,68,255,0,0,255,0,255,0,0,255,0,0,168,0,204,255,0,0,255,0,104,255,0,0,255,0,255,0,255,0,255,255,0,255,233,0,255,0,255,255,0,0,0,255,255,0,0,0,255,0,255,0,255,0,0,255,255,0,255,0,255,255,0,130,255,0,0,255,0,255,66,218,0,255,0,0,255,0,255,255,0,255,0,255,0,255
255,255,255,0,255,0,255,255,0,255,0,36,0,255,255,0,0,0,51,0,0,255,0,255,0,0,255,0,255,0,0,239,197,0,255,0,255,0,41,255,0,255,0,255,0,0,255,0,255,0,0,255,255,0,0,255,255,0,255,255,0,255,0,255,255,255,0,255,0,212,155,255,0,0,0,0,0,255,255,0,255,255,255,255,255,255,25,255,0,0
0,255,255,255,0,255,0,0,255,0,0,255,0,255,0,0,0,0,255,0,0,255,0,0,255,0,0,255,0,255,0,0,29,255,0,0,0,0,255,0,0,255,0,255,255,0,0,0,255,0,0,255,0,0,0,255,255,0,255,93,0,99,0,255,255,0,36,255,0,255,255,255,0,255,255,255,0,255,255,0,255,46,255,0,255,251,255,255,255,0
255,0,255,0,255,255,0,255,0,255,255,0,255,255,0,255,255,0,255,0,0,163,0,0,255,0,255,0,0,0,0,255,255,0,255,255,0,255,0,255,0,255,0,0,147,255,0,255,0,255,0,255,255,0,200,255,255,255,255,255,36,255,0,255,255,0,255,255,0,255,0,0,255,0,255,0,97,255,0,93,255,0,233,0,255,0,255,0,0,255
0,255,0,255,0,255,255,0,255,255,255,255,0,255,255,0,255,0,255,0,255,0,0,255,255,0,255,255,0,0,0,255,0,0,0,0,0,255,0,255,0,0,255,68,0,255,0,255,255,0,92,0,255,0,255,0,255,0,255,0,0,93,255,0,0,0,255,255,0,255,0,0,255,14,0,255,255,255,19,0,0,255,0,0,255,0,0,197,255,0
0,0,0,0,0,0,255,0,245,0,0,0,255,255,0,0,255,255,0,0,0,0,0,0,0,0,0,0,255,255,0,255,255,0,255,255,0,255,255,0,0,255,255,0,0,0,0,0,0,0,255,0,255,0,255,255,0,0,255,255,124,0,255,255,0,255,255,255,255,255,255,255,255,255,255,0,255,0,0,0,255,0,255,0,0,0,0,255,0,255
0,255,0,0,255,0,0,255,0,255,255,0,0,0,255,255,0,0,255,255,0,255,0,255,255,0,0,255,0,0,255,0,255,255,255,0,255,255,255,0,0,255,255,255,255,0,255,0,0,255,0,143,255,0,255,0,255,0,255,255,0,0,0,255,0,255,255,0,0,255,236,0,255,0,0,0,255,255,0,0,255,255,0,0,255,255,255,255,255,0
255,255,0,255,0,255,0,255,255,0,255,88,0,255,255,0,0,255,0,0,255,0,0,255,255,115,0,255,255,0,0,0,0,0,255,0,0,255,155,255,0,0,3,255,255,0,0,255,0,255,0,0,0,255,0,0,0,0,255,0,255,0,0,255,255,0,255,255,255,0,255,0,255,255,255,0,255,75,0,255,255,0,255,0,255,255,255,0,0,0
