255,255,255,255,0,0,0,0,0,255,0,255,255,255,255,0,255,255,0,0
255,0,255,255,255,226,255,0,0,255,255,0,255,0,255,0,255,255,0,255
255,0,0,0,0,255,255,255,0,255,0,0,255,255,0,0,255,255,0,57
255,0,255,0,255,255,255,255,255,255,0,0,255,255,255,0,255,0,255,0
255,0,0,0,0,255,255,255,0,255,0,255,0,255,0,0,0,0,0,0
255,0,0,0,0,0,0,255,0,255,0,255,0,255,0,255,255,0,255,50
255,255,255,255,255,255,255,0,255,0,255,255,0,255,0,0,255,255,255,46
0,0,0,0,0,0,0,0,255,0,0,255,255,0,0,255,255,255,0,0
0,0,255,255,255,0,0,0,255,0,0,255,255,0,0,255,0,0,0,0
0,0,0,255,255,255,255,0,255,0,0,0,255,0,0,0,255,255,255,255
0,0,0,0,0,0,0,255,255,255,0,0,255,0,255,255,255,0,0,0
255,255,255,255,255,255,255,255,0,255,0,255,255,0,0,0,0,255,255,0
255,0,0,0,0,255,0,255,255,255,255,255,255,255,255,255,255,0,0,0
255,255,255,255,255,255,255,0,0,0,255,255,0,255,0,0,0,255,0,255
129,255,0,0,0,0,0,0,0,0,1,255,0,255,0,0,0,0,0,0
0,255,255,0,0,255,255,255,0,0,0,0,0,255,0,0,0,0,255,58
0,255,0,0,255,255,255,255,0,0,0,0,0,255,255,0,0,255,0,0
0,0,0,255,255,255,255,0,0,0,0,0,255,255,0,0,0,0,255,255
0,0,0,255,0,0,0,0,255,255,255,0,255,152,255,0,255,255,156,255
255,255,0,0,0,0,0,255,255,255,255,0,255,255,255,255,255,255,255,0
