0,22,0,0,0,0,10,20,14,67,11,39,0,16,38,0,0,0,9,0
29,71,12,32,46,110,108,88,210,190,240,215,123,118,42,43,19,11,49,65
0,35,0,13,22,42,31,175,185,175,192,181,174,196,12,80,121,24,0,0
0,38,0,68,0,132,191,232,150,226,148,179,73,120,0,16,93,55,66,0
10,22,72,9,127,238,95,193,228,207,143,82,0,48,9,30,22,34,74,0
0,53,50,184,193,255,99,169,214,192,71,106,31,115,0,52,28,6,149,0
0,117,121,215,123,219,176,76,200,102,28,0,20,156,0,9,0,0,174,56
20,124,196,231,89,122,101,12,97,33,207,129,0,0,0,0,61,11,12,106
0,81,230,196,211,93,39,165,116,127,104,190,146,111,0,51,27,34,185,83
24,171,233,188,199,113,139,208,75,96,16,0,118,188,69,14,0,68,199,19
0,180,230,195,176,210,192,129,108,0,118,0,13,70,153,131,0,109,214,41
7,255,205,198,168,246,115,188,221,16,168,56,83,18,0,106,17,106,213,85
39,190,222,180,62,96,0,224,85,78,247,0,73,50,0,99,163,111,153,147
53,192,203,62,0,76,0,93,37,103,222,0,198,255,159,0,20,137,207,160
36,157,153,13,170,255,217,255,74,255,214,123,181,255,218,101,132,232,176,47
0,135,200,59,255,216,255,255,101,255,255,228,41,255,255,169,128,185,149,0
0,21,0,40,255,138,235,248,43,251,134,198,0,175,237,143,142,200,53,11
0,99,8,102,255,255,255,97,42,233,50,210,193,151,1,11,117,174,0,0
0,0,52,95,0,86,92,117,110,219,203,144,42,16,7,53,189,0,0,0
50,59,14,162,195,78,88,97,61,123,207,81,139,101,102,88,26,3,91,0
