0,255,175,64,67,73,95,0,48,122,119,170,197,0,0,255,65,0,255,255
255,255,78,0,199,183,40,76,152,85,0,168,0,7,54,0,255,0,0,0
0,0,255,4,255,0,0,130,71,136,163,82,0,0,11,0,126,124,34,0
255,93,239,0,0,249,197,4,94,31,0,0,255,238,255,0,0,242,59,247
137,0,117,0,13,163,7,0,7,176,255,37,0,0,244,0,255,0,211,0
0,83,0,255,147,0,71,154,159,120,108,0,109,73,0,178,0,253,0,0
45,36,0,156,124,0,255,0,77,182,122,204,86,30,0,64,51,79,0,21
71,89,40,39,0,104,0,255,49,40,255,144,0,198,33,0,35,5,9,35
18,0,108,74,0,158,234,0,255,213,91,35,0,0,142,59,0,61,25,76
144,0,0,33,84,30,82,136,174,255,255,42,134,51,23,42,115,74,0,136
0,122,18,146,8,81,4,255,57,255,65,255,175,42,21,169,23,19,109,7
0,98,9,149,94,70,0,11,63,0,255,142,186,98,120,11,0,128,18,0
27,133,0,0,104,34,0,0,166,196,125,246,0,255,0,0,104,0,0,57
196,0,124,48,0,0,142,255,0,181,172,161,218,0,255,0,145,0,0,0
155,0,255,0,240,0,255,0,154,119,160,0,110,139,7,0,225,74,15,189
138,47,0,238,19,255,0,233,37,114,64,81,0,235,30,22,179,0,0,0
0,0,185,47,0,0,255,60,0,50,113,172,0,0,0,231,0,255,0,0
54,240,0,55,108,236,0,0,143,193,57,119,65,20,46,43,0,146,0,255
0,0,0,255,255,0,214,0,83,61,110,41,25,0,153,216,0,115,255,0
255,255,0,0,255,231,0,165,0,0,56,132,166,0,20,36,0,255,166,2
