0,255,155,119,0,0,80,0,26,0,64,0,99,90,2,0,51,190,61,0
18,98,3,37,121,39,199,107,255,73,96,19,40,75,0,0,45,173,87,0
34,33,0,45,185,75,135,0,218,0,0,247,17,26,0,22,40,165,0,3
0,149,130,228,255,225,255,204,55,138,10,174,29,0,0,106,0,0,0,41
10,128,255,255,158,167,215,99,0,255,255,0,131,86,0,142,0,0,0,91
0,60,251,255,255,153,101,255,62,0,186,138,0,150,255,0,0,0,168,106
2,63,150,98,177,255,255,166,255,93,0,192,0,0,0,0,0,0,241,54
9,73,255,255,94,255,90,209,31,168,107,81,13,104,0,50,3,0,0,0
0,0,89,219,255,121,255,86,86,66,0,237,247,81,47,0,0,0,0,0
10,39,195,255,248,255,204,0,255,198,1,15,151,0,0,71,224,51,9,0
0,238,236,171,255,92,47,255,240,255,26,0,106,0,0,255,164,39,0,0
0,25,98,227,255,246,255,111,0,255,16,0,255,79,0,34,47,87,0,0
13,139,255,255,255,246,140,0,118,0,0,192,0,248,245,0,0,58,0,38
0,125,255,247,224,0,121,29,255,0,255,0,0,255,0,0,0,147,56,202
1,0,0,76,96,231,72,255,0,0,15,0,168,102,0,45,31,0,0,50
0,0,0,0,0,71,0,0,23,255,128,239,0,0,0,34,0,0,0,190
7,0,12,22,133,33,0,171,128,99,0,108,0,0,0,0,0,0,22,0
0,0,126,150,100,166,0,0,0,32,0,40,0,26,23,0,28,0,105,0
0,116,255,17,98,0,0,0,0,0,18,109,0,0,0,0,161,28,231,255
68,255,255,255,253,0,0,24,26,1,0,42,167,0,105,0,255,141,255,255
