0,31,0,8,0,0,23,0,34,18,0,0,0,31,0,35,0,0,0,7,30,35,0,4,0,43,0,0,0,10,0,12,0,37,0,0
12,41,33,1,29,36,40,0,23,30,46,23,152,158,70,113,234,242,213,124,96,101,149,118,103,182,153,15,40,35,46,47,55,48,21,44
11,0,64,0,0,5,10,0,35,36,120,51,101,14,21,211,163,126,155,198,186,90,37,0,6,43,0,6,0,0,0,0,0,0,0,31
1,0,34,0,0,34,0,0,48,121,47,22,0,78,228,255,144,170,154,253,159,154,255,142,123,56,60,80,91,110,0,128,0,23,24,15
0,0,0,19,0,0,38,10,114,0,15,61,165,127,239,207,164,158,189,191,212,179,240,175,217,80,5,0,98,193,25,26,0,22,0,0
17,36,45,5,0,5,120,63,116,0,255,153,247,154,191,204,145,238,172,133,161,107,218,57,106,16,0,12,1,0,225,22,0,36,5,0
0,14,0,0,0,115,30,0,3,81,219,184,218,99,255,216,182,236,222,188,252,102,85,0,105,29,0,58,65,31,148,64,163,58,0,4
19,4,0,0,22,105,0,10,228,188,188,194,150,152,255,189,178,226,150,185,125,11,0,0,68,133,4,27,13,0,22,110,94,23,66,37
31,42,8,63,72,0,102,184,210,152,221,106,110,122,201,211,157,217,172,49,56,0,0,0,46,57,0,15,0,64,0,18,94,98,0,0
0,9,11,106,36,79,232,206,246,216,221,186,3,220,212,183,169,171,133,69,177,146,28,0,103,159,0,79,84,97,30,36,75,142,0,0
0,14,38,66,0,166,222,171,157,174,171,190,16,134,214,116,231,185,184,0,12,106,73,0,122,24,0,0,0,0,0,0,36,245,21,10
0,41,91,109,92,153,239,159,169,147,202,186,76,36,255,75,213,74,0,0,0,0,87,48,198,51,55,0,25,0,60,0,0,255,84,0
0,60,103,28,215,210,255,110,168,201,199,233,173,74,250,132,156,115,198,138,54,5,13,0,127,0,39,0,24,0,57,21,15,94,209,30
24,60,157,45,220,194,255,177,107,15,202,76,42,68,100,21,37,91,196,159,179,54,53,0,60,10,26,32,0,37,42,0,3,0,234,26
0,126,73,102,230,185,210,231,159,45,0,29,151,19,86,192,9,0,175,205,191,255,28,0,68,0,0,23,36,0,24,0,102,115,110,111
0,145,0,171,230,166,238,193,235,179,40,49,242,93,160,21,164,144,95,0,140,38,134,0,143,0,0,0,0,37,68,0,167,186,24,75
0,127,41,189,232,201,255,144,163,191,18,81,213,85,92,97,42,111,25,0,127,163,255,18,255,55,109,35,60,27,14,0,154,197,18,51
4,35,24,248,245,137,194,101,163,44,117,86,223,238,137,201,204,94,175,0,79,0,211,0,242,86,166,0,37,18,0,97,182,236,36,74
10,119,148,246,255,255,255,255,251,204,222,176,255,102,0,84,109,0,64,26,35,0,31,0,172,123,195,101,0,0,0,75,89,128,32,53
25,0,95,145,178,135,187,147,187,168,255,166,167,84,221,40,0,47,26,210,85,21,62,0,149,68,163,236,79,0,30,187,166,255,183,72
7,162,213,249,185,190,180,160,202,67,150,81,59,207,104,193,4,14,0,93,0,0,0,0,143,45,10,88,71,0,0,156,226,165,121,62
2,95,145,191,194,152,255,174,227,161,255,73,98,255,178,185,0,203,149,240,0,111,83,0,68,0,3,63,191,56,33,176,148,157,221,176
54,174,158,223,189,255,142,68,120,0,24,0,3,255,236,145,61,255,255,255,0,53,97,0,139,0,0,27,56,120,18,123,156,175,187,108
15,183,121,229,173,149,138,0,37,0,30,0,15,23,9,81,81,78,255,159,0,0,181,134,255,211,27,41,43,111,0,201,144,154,160,119
19,225,103,163,190,188,96,0,39,125,99,0,13,190,0,141,50,103,255,23,43,35,255,96,255,186,189,41,0,144,109,215,161,215,235,126
0,220,89,189,154,91,33,0,198,247,223,79,234,255,97,39,201,241,255,221,6,82,252,203,255,244,214,27,0,62,184,200,203,167,212,28
15,240,54,206,181,127,0,166,239,255,177,255,248,255,85,144,255,255,232,255,192,0,223,166,255,229,255,221,0,138,238,136,180,161,96,0
0,228,9,141,222,183,51,222,255,255,157,214,211,255,41,195,255,181,255,255,237,42,161,255,255,133,255,200,4,166,194,225,209,121,61,0
0,0,108,0,188,34,74,255,255,255,180,227,255,255,64,118,208,231,185,255,251,98,7,206,255,255,254,255,59,104,255,237,255,27,0,0
25,0,93,0,71,0,93,216,255,255,17,213,255,255,137,177,255,245,255,255,132,0,0,53,255,255,255,255,69,118,205,131,45,0,62,0
5,4,70,69,27,0,200,217,255,246,151,255,255,255,0,37,246,106,6,231,255,63,73,35,49,179,102,80,0,15,164,217,107,0,0,0
17,12,0,100,0,19,70,238,255,255,237,255,255,53,33,165,210,68,0,50,239,31,140,255,47,35,0,49,32,25,255,255,0,22,32,0
0,0,37,24,87,10,64,0,206,234,217,138,115,41,112,145,210,255,166,246,255,83,39,43,166,121,12,0,27,152,253,104,8,0,32,35
50,63,28,0,88,174,255,12,39,113,0,52,200,255,146,170,179,255,255,167,89,151,39,102,17,0,24,89,157,171,46,0,1,0,17,0
0,15,0,0,0,0,166,162,9,45,0,116,158,0,0,74,0,56,219,112,43,70,17,92,25,18,13,125,6,0,8,32,0,0,0,0
41,133,101,18,83,61,197,212,255,255,29,79,129,50,114,146,86,197,255,163,118,161,116,195,116,115,160,95,64,4,15,0,132,0,81,118
