0,18,0,0,0,0,2,18,17,94,0,51,9,0,64,0,0,1,14,0
46,66,24,17,77,88,98,106,208,180,236,211,126,114,62,30,31,10,22,62
0,29,13,0,48,29,64,167,194,160,203,163,180,176,31,79,119,16,0,17
6,24,0,46,7,110,190,237,183,227,132,190,64,121,0,22,100,64,69,0
2,17,95,1,151,224,82,161,252,192,136,128,0,80,0,8,29,20,81,0
0,61,41,167,201,232,93,185,246,197,42,98,0,168,16,72,24,0,162,0
0,130,137,207,175,197,196,27,194,84,11,0,0,169,0,1,0,0,210,61
16,125,208,225,95,133,83,28,106,68,173,122,0,25,21,25,55,0,0,134
0,49,208,131,224,60,27,164,104,136,127,206,148,127,0,59,24,47,169,66
44,183,255,195,255,96,151,222,70,97,22,0,108,174,82,0,0,47,210,4
0,159,214,162,219,195,220,160,108,0,97,0,0,66,168,130,0,115,203,32
1,255,234,148,190,206,87,208,218,27,200,58,144,0,0,96,7,91,208,109
13,198,218,154,82,80,0,243,82,53,247,0,104,44,7,112,168,100,159,116
70,170,234,64,11,40,0,74,41,93,227,0,216,255,127,0,10,174,223,202
44,126,146,0,151,255,218,255,112,255,229,127,194,255,224,144,134,216,163,35
0,158,169,83,255,229,255,228,114,255,208,242,70,255,218,184,120,187,152,10
0,56,0,0,255,143,239,241,22,253,135,243,0,146,238,135,126,189,54,13
0,77,10,112,255,255,255,95,71,247,23,216,197,157,0,27,96,159,0,0
6,0,22,54,6,86,116,125,113,210,191,186,44,13,1,19,196,1,0,0
41,75,15,182,173,94,89,95,62,130,154,110,151,102,99,70,83,0,83,0
