0,0,0,0,18,67,164,76,0,43,66,51,129,0,0,4,48,71,96,0
255,4,34,31,110,138,0,13,97,52,54,54,64,0,44,15,0,116,0,82
47,0,97,37,41,0,0,72,9,180,10,0,0,159,80,0,107,59,0,33
101,2,0,86,0,51,193,0,182,15,57,55,71,0,6,80,140,0,26,144
0,0,35,132,0,98,10,8,0,227,159,1,0,69,7,132,0,255,0,0
0,210,255,0,33,0,2,186,10,123,119,0,65,9,46,0,28,0,255,29
255,0,0,0,162,172,81,26,86,34,189,67,71,101,147,0,107,0,59,0
255,110,34,117,0,0,205,29,84,111,198,47,75,45,21,0,0,137,73,179
0,190,0,255,15,146,0,0,231,187,226,112,0,122,0,255,0,255,0,84
48,0,167,0,255,175,0,255,31,255,255,137,224,0,118,0,155,0,255,0
177,166,0,86,0,5,255,0,116,255,255,202,33,86,112,0,87,51,0,255
85,0,202,122,0,162,31,0,119,156,255,213,54,154,0,18,21,231,68,5
0,63,203,13,36,0,223,0,22,220,132,53,110,0,255,181,0,1,0,97
0,0,99,0,29,0,0,173,47,125,106,84,100,122,6,0,215,0,96,0
255,41,16,2,0,124,46,61,58,68,161,49,32,39,0,89,0,0,224,255
0,0,0,0,255,0,18,44,0,101,72,18,76,44,116,0,98,80,184,0
0,66,8,166,0,57,100,0,0,137,79,168,0,24,100,2,48,25,1,124
0,202,57,0,102,0,0,4,56,116,98,123,92,7,0,36,16,108,0,105
122,0,21,67,12,62,131,0,0,73,18,114,0,82,0,107,71,30,50,0
0,140,1,0,2,69,11,54,41,0,161,151,63,0,17,74,0,0,3,0
