255,255,255,255,0,0,0,0,0,255,0,255,255,255,255,0,255,255,0,0
255,0,255,255,255,220,255,0,0,255,255,0,255,0,255,0,255,255,0,255
255,0,0,0,0,255,255,255,0,255,0,0,255,255,0,0,255,255,0,50
255,0,255,0,255,255,255,255,255,255,0,0,255,255,255,0,255,0,255,0
255,0,0,0,0,255,255,255,0,255,0,255,0,255,0,0,0,0,0,0
255,0,0,0,0,0,0,255,0,255,0,255,0,255,0,255,255,0,255,41
255,255,255,255,255,255,255,0,255,0,255,255,0,255,0,16,255,255,255,49
0,0,0,0,0,0,0,0,255,0,0,255,255,0,0,255,255,255,0,0
0,0,255,255,255,0,0,0,255,0,0,255,255,0,0,255,0,0,0,0
0,0,0,255,255,255,255,0,255,0,0,0,255,0,0,0,255,255,255,255
0,0,0,0,0,0,0,255,255,255,0,0,255,0,255,255,255,0,0,0
255,255,255,255,255,255,255,255,0,255,0,255,255,0,0,0,0,255,255,0
255,0,0,0,0,255,0,255,255,255,255,255,255,255,255,255,255,0,0,0
255,255,255,255,255,255,255,0,0,0,255,255,0,255,0,0,0,255,0,255
130,255,0,0,0,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0
0,255,255,0,0,255,255,255,0,0,0,0,0,255,0,0,0,0,255,79
0,255,0,0,255,255,255,255,0,0,0,0,0,255,255,0,0,255,0,0
0,0,0,255,255,255,255,0,0,0,0,0,255,255,0,0,0,0,255,255
0,0,0,255,0,0,0,0,255,255,255,0,255,119,255,0,255,255,157,255
255,255,0,0,0,0,0,255,255,255,255,0,255,255,255,255,255,255,255,0
