0,37,0,34,0,0,11,0,8,15,0,0,0,18,25,2,0,16,0,28,31,18,23,0,19,0,1,0,0,2,0,0,3,25,0,16
5,41,7,35,24,5,36,0,44,0,31,63,119,147,89,98,237,255,194,138,81,118,144,132,164,141,102,69,39,49,35,41,49,47,0,24
20,0,21,0,0,0,4,0,41,36,117,99,60,0,50,203,162,127,160,214,138,110,24,0,28,5,0,0,0,0,0,0,0,0,0,0
0,0,7,0,0,23,0,0,44,118,42,31,0,86,225,241,175,152,169,249,132,197,238,166,99,28,80,122,53,87,0,40,0,3,0,30
0,10,0,12,0,0,15,15,106,0,20,73,146,163,219,196,165,157,195,208,183,191,224,233,184,89,0,30,69,191,50,35,0,38,0,2
18,19,0,34,0,13,87,59,48,0,196,209,200,157,173,203,186,229,195,158,157,150,205,109,111,13,16,28,1,62,179,0,8,0,0,0
0,27,0,15,0,111,31,31,0,132,216,184,147,159,217,210,191,210,228,180,187,104,53,4,88,0,0,20,26,0,161,101,136,0,3,5
18,15,0,13,28,96,0,49,222,190,195,207,121,197,237,194,186,207,200,181,124,21,3,21,89,87,11,18,0,13,0,107,136,54,0,0
0,30,0,45,59,18,76,221,227,156,221,173,68,200,171,220,178,195,215,123,58,33,0,4,50,59,14,24,27,68,19,33,85,81,0,18
0,0,11,83,0,76,212,197,203,210,184,179,0,204,177,200,182,185,129,80,60,173,0,29,70,124,0,23,63,81,0,40,100,133,5,0
6,28,41,101,22,175,185,169,180,170,191,196,10,153,186,188,195,178,161,0,14,136,21,32,61,72,0,0,21,0,0,0,32,207,3,0
0,17,75,92,88,180,222,161,169,180,200,214,84,73,205,142,197,92,0,1,0,14,0,120,135,38,8,20,0,0,0,6,0,255,116,8
0,85,111,42,211,211,227,154,123,189,188,206,136,50,137,159,124,115,143,107,4,23,1,50,32,0,0,0,0,0,45,18,6,58,185,5
7,91,110,42,211,193,229,190,113,26,161,102,31,91,16,90,41,124,193,204,205,58,0,26,2,26,32,30,0,42,30,0,16,0,216,29
0,152,75,96,240,182,173,222,135,57,0,27,113,94,0,231,35,50,161,187,185,225,13,15,0,0,0,20,15,0,40,9,71,126,96,129
0,151,0,169,240,196,228,212,225,208,14,53,176,164,61,97,136,124,80,3,132,143,137,87,62,0,1,16,0,23,78,20,122,203,13,51
0,118,14,189,223,215,242,176,162,159,21,154,251,200,123,105,88,127,38,0,56,129,183,110,166,66,47,15,5,34,55,11,158,202,32,41
15,55,52,231,239,167,185,166,221,114,107,76,159,153,103,119,138,19,171,0,28,0,187,121,148,144,112,0,0,0,0,71,184,243,44,74
19,72,129,226,227,221,255,238,183,185,224,182,214,89,35,81,133,0,135,19,20,0,14,109,53,174,170,140,16,0,0,99,156,173,20,38
24,71,155,206,233,227,189,194,186,147,210,191,180,118,195,56,24,29,51,172,52,16,0,0,59,67,129,231,60,0,0,143,205,224,148,87
12,129,158,195,175,140,184,186,199,152,216,155,80,218,130,200,4,3,15,188,0,31,16,62,20,102,21,122,84,0,0,172,201,202,137,90
7,128,167,235,234,204,251,197,210,142,208,75,98,228,195,197,0,148,167,160,0,73,99,34,0,0,0,85,183,116,0,193,153,178,207,116
59,175,134,204,173,212,135,91,66,35,42,0,28,255,202,162,81,207,255,255,17,47,68,0,21,0,3,42,88,110,0,127,169,146,189,134
8,199,143,217,183,194,86,0,9,0,0,33,0,19,0,120,61,78,255,163,0,12,122,238,241,189,27,23,14,166,24,222,191,166,154,144
8,228,127,173,190,183,66,0,0,152,78,3,43,125,0,112,88,132,252,92,0,19,255,255,255,255,180,0,0,94,62,206,192,195,197,133
0,236,79,191,159,105,0,0,192,232,233,88,238,255,144,28,255,224,255,255,22,0,255,255,235,255,233,19,0,24,198,172,186,160,222,6
0,238,49,247,213,168,0,188,255,255,186,243,255,255,94,92,255,255,201,255,210,0,232,230,255,252,255,198,15,164,243,156,192,151,91,0
0,214,0,92,225,117,0,194,250,255,225,240,246,255,99,237,255,246,232,255,255,31,175,255,217,182,255,214,20,126,209,198,209,141,36,0
3,51,57,0,201,25,49,255,255,251,187,178,255,255,82,134,232,249,212,255,255,63,24,231,249,255,252,255,29,102,238,215,189,37,0,0
4,10,110,0,65,24,93,255,255,255,96,207,255,255,102,134,255,255,255,255,189,1,3,31,255,255,255,255,61,114,217,172,69,0,18,0
4,0,17,80,4,0,140,238,255,241,239,223,255,235,0,11,255,138,0,121,202,44,119,0,62,211,150,115,0,42,202,216,134,0,17,0
16,35,10,67,9,15,84,255,255,236,255,255,255,75,93,190,219,122,0,126,255,64,199,239,40,0,0,10,3,0,238,205,0,0,28,0
0,0,68,24,66,40,3,39,240,243,232,186,62,20,185,99,206,255,137,249,255,92,54,48,184,139,34,0,37,140,255,43,0,0,13,13
35,24,4,0,86,154,175,27,13,57,48,1,199,255,154,126,195,255,251,204,36,111,91,56,10,0,64,60,173,186,35,0,3,0,1,0
0,0,0,0,0,0,142,167,24,12,14,112,114,5,0,67,0,60,240,67,71,0,100,80,56,0,48,54,49,0,13,0,9,0,0,0
44,121,79,12,86,39,186,236,255,234,82,57,101,140,95,144,111,175,255,148,161,99,166,158,124,131,146,86,83,0,24,5,63,47,77,107
