0,45,0,13,38,0,110,49,82,72,86,8,143,0,0,76,71,122,56,0
86,19,0,85,76,101,0,25,71,79,0,127,142,0,0,130,11,0,0,64
0,0,88,47,0,29,0,88,84,103,68,0,0,170,163,0,103,20,7,30
0,28,27,42,23,27,170,0,87,85,43,18,82,11,50,0,49,0,21,57
27,75,54,25,18,65,25,29,19,137,200,43,0,0,83,70,71,24,0,0
96,0,0,56,86,2,21,104,34,129,123,0,76,171,0,0,0,87,0,0
75,11,2,0,7,47,106,35,79,153,74,104,23,45,65,43,0,0,49,0
22,51,73,36,0,22,39,83,59,24,255,78,89,15,0,13,65,24,0,67
9,22,19,26,79,67,33,63,141,202,208,130,0,26,39,108,6,22,68,6
15,48,9,59,36,59,65,87,7,255,255,118,116,62,46,0,90,6,29,2
17,10,71,47,26,57,85,100,248,255,255,195,105,95,75,31,35,45,12,0
0,46,39,3,50,53,28,50,68,123,255,157,34,87,67,49,23,65,53,76
89,29,40,33,49,7,6,16,133,215,130,72,118,1,38,28,54,36,26,89
51,2,6,58,0,0,57,157,0,145,127,73,81,94,41,0,0,32,37,37
39,0,0,0,38,76,10,3,189,61,118,34,64,61,18,145,20,0,26,0
42,6,0,58,0,152,0,52,0,115,105,62,61,17,51,6,20,11,10,111
0,0,4,2,0,0,126,103,0,77,82,147,0,51,109,0,26,41,63,3
0,81,31,56,23,0,58,0,4,165,97,86,99,23,0,40,55,95,0,27
0,39,41,34,89,42,80,0,0,0,93,96,0,8,80,75,44,0,47,23
0,0,70,0,0,67,55,41,0,17,61,165,82,0,18,0,32,7,21,0
