0,0,0,0,18,66,162,75,0,45,65,50,131,0,0,6,45,67,96,0
255,3,33,31,110,138,0,12,101,51,55,52,62,0,44,16,0,118,0,82
47,0,97,37,41,0,0,74,8,181,10,0,0,161,79,0,108,59,0,33
101,2,0,87,0,50,192,0,180,17,57,55,71,0,7,79,140,0,25,147
0,0,35,132,0,98,10,8,0,225,160,2,0,68,7,133,0,255,0,0
0,210,255,0,33,0,3,185,10,121,122,0,64,9,47,0,28,0,255,28
255,0,0,0,162,172,81,26,85,34,190,66,73,100,148,0,105,0,60,0
255,109,34,118,0,0,205,29,84,114,195,47,74,45,21,0,0,136,73,178
0,189,0,255,16,145,0,0,231,187,226,112,0,123,0,255,0,255,0,83
48,0,165,0,255,176,0,255,32,255,255,137,225,0,119,0,155,0,255,0
175,168,0,86,0,5,255,0,115,255,255,203,32,87,113,0,88,51,0,255
88,0,200,122,0,163,30,0,119,155,255,213,55,154,0,19,19,232,71,5
0,63,203,12,38,0,224,0,21,220,133,53,111,0,255,181,0,2,0,96
0,0,100,0,28,0,0,173,47,130,102,85,99,123,6,0,216,0,97,0
255,41,15,2,0,125,47,60,59,67,162,48,33,39,0,90,0,0,224,255
0,0,0,0,255,0,19,44,0,101,74,17,76,44,116,0,98,80,183,0
0,67,9,166,0,58,98,0,0,136,77,170,0,25,99,3,49,25,1,125
0,204,57,0,103,0,0,1,58,116,98,122,92,7,0,36,16,108,0,105
123,0,20,66,11,63,132,0,0,72,20,113,0,80,0,107,70,29,50,0
0,140,3,0,2,68,9,51,44,0,162,149,64,0,16,73,0,0,3,0
