0,255,155,125,0,0,84,0,29,0,57,0,108,96,0,0,53,189,52,0
19,101,0,34,120,38,204,115,255,72,90,22,45,81,0,0,44,175,77,0
34,34,0,49,191,77,131,0,219,0,0,243,11,23,0,18,44,162,0,1
0,149,127,228,255,220,255,212,57,140,8,172,36,0,0,97,0,0,0,48
10,126,255,255,159,166,218,98,0,255,255,0,132,85,0,141,0,0,0,89
0,55,246,255,255,152,95,255,64,0,185,140,0,153,255,0,0,0,165,104
3,73,159,99,178,255,255,168,255,89,0,191,0,0,0,0,0,0,252,55
9,68,255,255,93,255,85,209,32,163,109,84,22,105,0,47,0,0,0,0
0,0,95,219,255,126,255,84,91,70,0,237,239,75,44,5,0,0,0,0
9,35,183,255,248,255,204,0,255,202,0,18,146,0,0,77,229,49,9,0
0,238,241,172,255,93,60,255,234,255,28,0,112,0,0,253,167,32,0,0
0,24,101,229,255,242,255,111,0,255,14,0,255,73,0,41,43,94,0,0
11,144,255,255,255,248,145,0,113,0,0,195,0,246,247,0,0,55,0,28
0,120,255,248,220,0,122,27,255,0,255,0,0,255,0,0,0,147,57,205
2,0,0,80,92,231,76,255,0,0,16,0,161,99,0,43,30,0,0,51
0,0,0,0,0,60,0,0,27,255,127,240,0,0,0,29,0,0,0,193
7,0,14,22,142,41,0,168,125,104,0,104,0,0,0,0,0,0,26,0
0,0,128,149,95,175,0,0,0,40,0,39,0,22,24,0,29,0,96,0
0,118,255,17,94,0,0,0,0,0,16,104,0,0,0,0,166,24,223,255
66,255,255,255,255,0,0,25,27,2,0,38,174,0,97,0,255,134,255,255
