0,0,44,0,0,0,8,1,20,8,0,16,0,2,7,0,14,0
0,1,29,24,11,30,41,50,26,16,34,56,76,57,74,0,0,4
0,0,0,20,80,0,50,9,0,0,0,0,41,13,9,35,0,22
13,0,41,122,49,44,73,24,0,83,17,0,45,16,0,74,75,0
0,35,70,27,0,41,14,7,75,50,0,0,7,0,0,0,88,95
2,46,44,87,20,0,0,22,45,82,15,32,20,21,13,6,9,62
26,78,32,79,32,37,86,83,71,114,0,75,6,1,5,15,7,53
45,44,28,65,73,97,91,73,119,97,79,111,17,50,83,54,57,53
37,55,18,82,45,82,68,148,229,246,21,26,22,92,138,114,37,92
40,33,23,108,64,50,51,255,197,227,213,60,40,14,52,92,0,65
56,55,34,110,87,108,143,109,181,211,177,98,58,102,75,3,0,88
22,35,9,0,48,115,115,106,76,26,121,138,118,126,130,33,34,55
3,0,38,12,56,65,63,255,238,243,140,65,101,4,0,0,48,41
16,0,40,1,81,92,26,75,210,190,102,0,96,68,38,67,24,1
28,0,0,0,131,95,86,57,161,74,73,118,101,12,14,0,15,0
6,0,36,7,20,108,120,67,157,71,110,105,130,13,0,3,2,15
25,0,16,0,0,33,75,71,51,18,114,56,67,0,0,22,0,14
4,8,24,0,13,0,26,27,0,38,41,0,0,11,0,5,10,2
