0,148,15,0,161,7,0,0,94,0,59,60,0,27,9,33,35,5
0,0,0,0,0,255,56,123,0,57,50,77,78,123,29,0,96,19
30,255,0,29,255,0,229,0,137,124,0,0,0,161,0,47,33,0
130,43,0,0,0,160,132,50,0,68,127,202,7,163,100,226,6,0
0,67,0,2,243,0,0,55,19,0,0,0,7,80,0,0,71,0
0,94,0,236,101,0,0,156,0,47,185,79,0,176,84,0,0,109
251,255,0,0,54,0,198,0,9,0,174,0,0,143,0,10,12,38
49,21,58,0,209,3,0,0,0,201,117,255,91,138,0,11,128,169
0,113,0,0,166,115,93,112,255,255,48,0,159,0,80,179,0,163
255,255,255,255,145,87,151,255,64,255,255,0,0,120,255,157,0,77
19,16,139,4,0,192,0,87,255,37,255,227,0,194,0,165,0,173
0,30,0,0,176,151,0,255,56,0,50,124,205,5,178,0,21,0
0,0,58,52,178,15,69,255,215,136,0,21,157,128,0,132,77,141
69,61,31,0,102,252,90,177,206,53,255,231,0,0,0,0,13,1
88,59,0,0,81,108,170,11,244,0,3,56,61,255,113,0,0,0
0,0,7,72,0,100,146,0,181,0,62,154,0,46,16,34,45,0
195,71,170,0,40,12,244,175,0,0,185,146,104,0,0,68,0,0
0,67,0,0,17,207,41,0,101,0,105,0,136,8,19,45,205,0
