0,6,0,4,24,0,37,0,2,0,0,6,44,0,0,31,6,0,1,0,10,0,25,19,0,0,2,14,0,22
0,0,20,0,31,0,20,13,0,0,6,48,27,72,52,45,27,31,27,81,55,9,0,17,0,5,0,12,40,0
24,0,0,15,21,8,0,0,6,63,6,38,0,32,0,12,0,0,0,18,59,99,76,51,0,4,0,4,0,23
0,0,10,18,0,0,0,59,31,2,19,20,0,25,10,21,0,33,0,8,0,35,28,40,72,16,14,16,0,2
16,0,0,9,14,22,92,109,53,0,85,76,0,2,0,0,17,0,0,0,66,62,35,0,0,74,23,12,0,7
16,0,0,27,27,97,129,57,0,25,81,79,0,50,24,78,91,0,22,0,78,90,0,19,0,33,115,37,0,4
9,0,0,25,54,94,93,4,0,65,38,53,0,8,0,78,85,0,3,0,34,11,0,17,7,0,82,112,55,0
2,0,32,83,97,38,3,0,34,36,0,44,0,96,105,60,0,23,17,13,24,0,18,0,0,10,0,82,83,58
0,0,56,92,14,40,64,4,10,0,0,4,0,34,41,63,22,19,0,9,27,37,7,2,2,12,0,57,83,78
0,0,91,50,7,94,90,21,34,0,0,6,86,33,70,64,0,76,18,66,35,19,12,10,4,0,17,0,47,78
36,38,63,29,51,119,74,41,50,14,47,36,186,64,79,71,49,44,27,19,57,0,5,0,11,0,0,21,11,86
37,55,90,0,72,55,51,47,56,57,123,31,159,121,76,73,149,149,47,114,35,0,1,44,23,0,94,64,7,89
40,51,64,14,93,53,74,47,103,50,77,0,133,67,57,114,140,75,20,136,107,1,50,103,59,34,94,72,0,20
56,14,64,0,42,70,73,45,132,84,95,5,201,169,255,190,116,47,40,66,0,0,131,106,106,81,82,0,72,117
31,40,75,0,90,96,63,13,79,53,80,0,255,164,212,255,186,104,0,10,59,37,100,133,129,158,64,58,104,65
81,33,102,0,89,79,92,65,53,21,66,0,255,151,198,239,246,133,46,67,59,0,16,11,35,112,84,15,79,88
6,7,74,3,84,89,113,106,103,130,163,0,255,233,172,202,247,255,118,33,74,53,47,60,48,99,0,2,26,64
73,0,100,21,21,99,51,58,70,96,127,0,193,255,183,238,255,175,151,102,45,72,109,127,108,33,27,16,7,80
42,0,60,72,0,105,112,133,120,169,208,0,149,0,92,115,36,96,121,131,117,48,96,17,56,12,0,0,32,117
26,0,24,65,0,0,0,0,3,128,81,0,255,141,84,80,77,64,128,180,112,82,132,100,96,30,0,47,76,75
7,0,3,43,16,22,20,32,66,150,178,0,255,229,91,187,255,104,94,66,50,0,45,13,4,0,0,52,98,0
9,0,8,0,10,20,51,110,68,20,56,0,255,248,255,255,255,148,52,181,151,112,0,25,16,0,74,112,15,10
3,0,29,1,0,27,17,74,84,90,97,0,178,167,215,231,146,158,0,27,36,148,109,0,4,72,75,30,0,5
47,0,0,0,12,0,58,100,80,102,80,0,0,29,229,56,16,41,53,85,102,60,27,0,47,0,0,0,0,1
17,0,26,0,32,0,53,85,94,144,97,58,111,71,249,5,115,88,89,103,117,51,0,0,16,0,43,6,0,11
0,0,31,0,25,0,7,48,129,116,81,53,61,143,155,77,87,107,135,81,170,84,7,0,0,0,0,0,16,0
0,3,21,0,32,0,0,0,56,103,69,78,53,182,114,66,60,105,110,65,134,73,0,4,0,0,14,0,0,0
27,0,0,2,4,0,21,12,22,0,115,57,55,69,40,55,5,115,100,74,58,0,3,0,25,0,26,5,0,0
0,22,31,0,22,0,38,0,3,14,13,46,9,23,38,42,65,70,36,12,0,25,0,0,17,0,0,17,18,16
0,10,2,45,2,0,27,8,1,0,5,0,24,13,0,56,22,15,0,14,0,26,0,0,24,0,11,13,0,29
