0,148,15,0,161,8,0,0,96,0,59,58,0,25,11,32,36,3
0,0,0,0,0,255,57,121,0,54,50,79,77,121,33,0,96,19
29,255,0,29,255,0,226,0,139,125,0,0,0,160,0,48,32,0
130,43,0,0,0,160,133,51,0,69,125,202,6,162,102,228,7,0
0,68,0,2,243,0,0,55,18,0,0,0,6,79,0,0,71,0
0,92,0,237,102,0,0,156,0,47,184,81,0,175,87,0,0,108
250,255,0,0,54,0,199,0,8,0,174,0,0,143,0,11,13,38
50,18,58,0,208,4,1,0,0,201,118,255,93,138,0,10,129,169
0,116,0,0,167,115,93,111,255,255,47,0,160,0,80,179,0,163
255,255,255,255,145,88,152,255,64,255,255,0,0,119,255,158,0,77
18,16,140,5,0,192,0,88,255,37,255,225,0,193,0,166,0,173
0,31,0,0,176,152,0,255,55,0,50,124,205,4,178,0,22,0
0,0,58,52,177,15,71,255,216,136,0,20,159,127,0,134,77,141
68,60,31,0,104,251,89,177,205,52,255,231,0,0,0,0,14,2
89,59,0,0,80,109,169,12,245,0,1,57,60,255,113,0,0,0
0,0,8,72,0,100,145,0,183,0,62,155,0,45,15,35,44,0
196,72,170,0,39,11,245,176,0,0,185,148,105,0,0,68,0,0
0,68,0,0,18,208,40,1,100,0,104,0,137,8,19,45,205,0
