0,0,62,0,0,21,8,0,21,1,0,0,0,19,0,0,28,0
0,0,9,19,0,27,36,71,14,19,21,49,103,59,73,0,0,10
8,0,29,32,106,15,60,4,0,28,0,0,39,13,0,36,0,48
6,0,16,136,24,53,67,24,13,88,56,0,38,15,0,82,78,0
0,3,64,15,0,21,64,0,72,28,0,0,37,3,12,0,91,101
10,65,35,97,21,19,0,0,47,72,22,25,42,26,1,2,0,64
27,64,30,125,17,17,90,109,79,110,4,59,15,0,0,36,20,43
39,52,16,54,65,92,105,66,118,129,81,107,21,60,76,48,78,72
13,88,18,109,5,103,47,135,255,203,45,20,44,78,124,107,23,76
49,18,30,104,47,80,58,255,182,230,181,31,53,0,70,106,0,44
52,56,32,130,64,121,122,139,168,243,175,91,48,91,53,38,13,114
19,29,13,0,21,113,131,113,48,35,150,148,123,91,123,15,40,37
0,0,27,45,12,68,43,255,240,235,166,56,114,14,1,0,29,37
30,0,65,8,56,126,13,102,198,184,92,0,77,59,63,56,47,9
24,0,17,0,126,116,98,55,163,78,52,140,91,9,0,0,12,6
0,0,33,1,32,80,117,28,157,50,98,121,80,10,0,2,0,20
48,0,41,0,0,57,91,56,97,4,115,64,85,0,0,12,0,20
19,15,9,0,22,0,21,43,0,39,51,0,7,12,0,11,14,0
