0,104,47,77,0,35,0,0,34,0,0,0,0,0,56,0,168,61,144,71,197,195,0,218,75,227,0,5,255,0,0,46,0,0,0,15,0,0,51,0,0,13,0,0,0,0,163,32,255,31,255,153,255,255,255,255,255,184,94,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,168,99,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,204,0,255,0,177,0,0,255,0,232,255,22,21,147,255,0,0,255,0,0,224,0,0,0,0,138,0,81,0,253,0,70,195,99,0,235,48,0,103,0,38,22,0,0,113,0,0,0,0,0,0,0,0,0
137,0,88,186,134,0,45,0,0,0,0,0,0,0,0,0,47,0,0,0,0,255,0,255,66,255,0,0,255,0,221,255,255,0,255,255,39,24,255,129,0,255,0,0,35,0,230,0,158,0,231,0,0,255,0,0,219,0,128,62,0,70,132,0,0,255,0,0,47,0,0,0,0,0,0
255,33,117,139,86,107,69,75,0,0,0,0,0,0,0,0,56,0,0,0,0,255,0,255,0,255,0,0,255,172,63,228,255,0,183,255,0,80,255,49,0,255,0,0,107,0,255,46,149,0,255,0,0,255,0,119,160,0,0,99,0,109,0,0,1,25,0,0,0,0,0,0,0,7,0
192,79,55,160,230,143,50,0,94,0,0,0,66,0,0,0,0,0,0,0,0,255,0,255,39,255,107,0,228,255,207,0,255,182,0,255,0,100,192,162,0,255,100,0,232,0,255,12,194,0,255,0,151,255,0,116,210,0,122,153,0,121,0,0,109,109,0,0,0,0,0,0,7,0,6
255,4,44,151,166,82,66,104,4,10,0,0,100,0,0,0,0,0,0,77,0,255,0,255,0,255,200,0,89,255,255,0,255,0,0,255,0,17,170,146,0,218,70,0,0,0,0,54,154,0,255,0,180,255,0,255,255,0,118,147,0,255,0,0,119,170,0,0,4,0,0,0,0,51,0
160,50,231,103,222,246,26,60,32,0,0,0,61,0,0,0,0,140,0,76,0,255,0,169,179,255,255,0,0,255,255,0,255,50,34,72,105,35,249,163,0,211,98,0,0,151,0,130,77,0,255,0,141,255,4,37,255,0,102,255,0,255,0,0,0,67,91,0,0,0,0,6,0,0,0
199,57,118,115,185,183,63,124,0,145,41,0,28,0,0,0,0,30,0,0,0,255,0,44,0,255,107,0,0,35,255,0,255,96,0,110,0,172,118,29,0,250,255,0,0,255,0,255,119,0,255,0,255,255,152,211,255,44,212,197,0,255,0,0,107,213,0,96,9,153,0,28,58,22,0
255,92,190,56,129,165,170,0,139,0,52,0,150,9,0,183,0,226,0,31,0,255,0,255,0,255,206,0,0,0,255,0,255,0,139,0,0,255,0,140,0,0,255,0,0,255,0,156,0,0,255,0,170,147,0,0,255,0,56,213,16,255,0,0,255,147,204,0,115,0,60,0,0,0,0
162,170,217,255,235,94,0,83,165,0,0,1,0,158,0,247,0,255,0,51,0,255,0,255,0,255,11,26,0,0,255,0,255,0,233,49,0,255,0,89,0,0,255,0,0,255,0,9,0,0,255,0,255,67,199,0,255,0,0,84,158,255,0,0,255,115,0,0,0,0,0,0,0,0,0
149,68,246,184,186,255,152,0,0,92,0,0,0,0,0,239,0,255,0,205,0,255,0,255,0,255,37,49,0,125,255,0,255,0,57,255,0,255,0,0,0,0,255,0,0,255,0,12,13,0,255,0,255,64,255,0,255,0,0,255,255,255,0,0,255,0,53,0,0,46,0,0,0,0,0
45,106,61,255,229,57,65,162,170,47,0,0,0,12,0,255,0,235,0,179,0,255,0,255,0,255,226,103,0,162,255,0,134,0,0,255,0,255,0,0,0,0,255,0,0,201,0,0,0,0,41,0,255,210,255,0,255,0,0,255,164,0,0,0,139,0,204,0,255,0,0,172,0,0,22
