0,0,33,9,0,28,0,0,30,13,0,10,10,0,17,21,0,0
0,0,9,19,27,35,38,96,9,15,24,45,101,79,2,31,0,26
28,0,0,0,110,0,77,0,0,20,0,0,42,8,0,10,32,16
19,6,29,174,10,126,103,51,12,104,49,35,12,0,0,97,36,8
0,0,68,0,0,0,25,0,63,4,0,0,65,15,0,0,94,113
16,99,0,112,2,46,22,6,55,82,5,16,9,12,7,16,0,66
38,72,10,96,33,10,73,110,47,129,0,81,0,19,12,65,21,0
25,19,52,52,71,123,121,45,173,92,0,150,25,43,74,41,75,108
0,122,7,96,9,76,38,129,255,160,0,55,62,154,130,172,0,42
71,0,45,132,67,121,97,255,147,255,250,37,22,0,58,87,6,92
56,75,23,79,0,61,32,39,149,205,99,114,22,33,14,0,0,49
40,11,7,22,131,156,207,208,92,44,139,198,93,116,143,19,31,73
0,0,71,50,0,60,47,255,205,243,209,7,95,43,11,12,71,0
0,0,30,0,109,143,0,83,255,144,94,28,84,134,56,65,39,23
46,0,63,0,143,86,97,57,171,56,57,133,123,0,0,0,15,4
0,26,35,0,33,47,135,23,163,64,147,72,109,41,0,0,18,0
84,0,14,0,0,53,99,30,124,0,92,20,135,0,0,25,0,40
0,3,22,0,27,0,30,65,0,10,47,0,40,0,46,0,31,0
