17,49,9,44,19,15,66,35,9,0,49,54,36,16,0,0,21,9
0,20,23,23,1,0,64,54,81,88,0,35,0,0,54,36,0,15
27,20,17,28,35,59,74,27,0,54,15,18,76,0,0,0,7,22
18,24,22,26,22,20,0,48,121,90,8,0,33,72,0,31,3,0
44,14,34,20,45,42,65,38,58,65,7,81,0,2,19,0,21,0
36,27,34,55,7,41,43,89,76,51,69,17,4,20,9,21,18,32
20,21,30,38,63,47,56,59,110,113,37,34,24,12,27,6,19,20
21,34,32,38,57,58,83,94,134,171,41,33,31,27,29,59,2,28
12,32,42,26,37,72,64,163,255,255,92,91,61,55,38,14,48,14
14,33,39,17,58,61,91,87,255,166,158,66,72,41,28,46,30,3
20,30,22,56,17,35,37,44,147,157,95,84,57,55,37,33,33,31
42,7,8,30,22,14,17,58,107,100,76,57,47,64,36,27,27,16
10,29,23,8,11,33,23,27,60,93,76,43,40,9,60,31,28,43
12,13,0,3,0,2,76,29,47,77,36,57,43,43,20,36,15,36
4,0,27,0,48,37,0,0,88,97,59,19,16,23,26,20,22,18
14,7,2,0,8,42,20,24,58,16,16,56,64,36,26,16,20,30
11,14,29,58,0,0,22,0,60,73,68,77,0,0,23,22,19,0
28,0,0,0,35,53,50,0,45,3,41,51,20,28,44,9,47,18
