0,255,0,237,46,69,14,0,255,0,255,0,223,0,234,0,0,28,0,217,0,0,0,184,0,0,0,185,0,255,0,21,251,0,46,188,143,0,255,60,81,83,31,47,75,0,0,113,0,0,163,98,0,21,0,233,0,86,0,255,0,134,189,161,0,0,0,227,0,0,0,166,0,150,0
0,0,255,0,0,255,0,255,0,0,120,255,0,78,8,0,255,0,0,255,0,0,0,85,255,255,0,0,61,163,0,0,140,0,255,0,105,0,0,255,0,48,0,255,0,255,0,0,0,0,78,0,0,0,255,0,0,149,0,56,0,0,255,0,13,14,5,7,0,255,118,0,97,0,0
0,0,0,255,0,0,255,0,0,255,0,0,9,181,0,144,255,98,0,255,0,0,113,18,0,5,50,199,0,64,0,0,55,246,12,255,0,62,255,0,0,231,0,178,0,0,0,0,31,51,0,71,0,0,0,255,0,0,190,0,0,87,0,194,0,255,0,255,95,0,0,101,0,0,169
255,0,255,0,0,0,160,0,255,0,255,0,135,19,147,195,0,0,0,33,255,0,111,0,58,0,255,123,34,0,0,124,135,0,136,255,0,0,148,64,0,0,0,52,0,0,0,255,0,64,139,0,0,0,0,0,0,0,255,141,0,140,0,0,0,255,0,0,0,163,0,0,0,255,0
0,255,0,144,136,0,0,0,255,0,0,108,37,0,0,238,0,106,111,220,0,0,112,0,0,255,249,0,116,0,210,0,29,144,198,0,106,136,96,85,202,7,0,141,79,0,0,108,156,255,0,178,0,102,0,255,0,0,243,0,255,0,72,0,110,0,0,255,175,0,0,0,255,0,1
255,110,0,161,0,131,0,255,0,37,0,255,0,0,204,0,0,255,0,255,0,0,238,255,0,0,145,118,92,122,184,0,255,0,3,116,0,0,255,0,10,0,73,0,0,0,0,0,0,0,47,37,42,41,213,0,255,0,246,0,255,9,138,46,0,255,0,0,0,33,33,57,0,230,255
0,0,250,0,153,0,77,97,0,3,147,0,255,0,0,68,255,0,143,69,21,0,179,3,197,255,0,255,19,255,0,116,255,189,0,0,255,158,102,0,0,57,0,31,0,0,255,49,12,0,235,79,0,49,255,0,0,255,245,0,0,179,0,172,0,0,255,0,255,0,0,171,247,255,0
66,0,0,249,0,0,0,202,0,0,255,0,255,231,0,255,175,0,101,255,4,3,0,0,255,0,226,0,19,0,130,255,0,63,0,75,66,255,40,249,2,255,0,159,0,255,0,160,0,0,255,0,0,108,0,255,69,234,183,147,241,0,0,255,255,252,139,0,228,173,44,225,23,0,0
0,115,0,0,0,255,84,0,0,135,0,0,0,217,0,0,32,109,0,0,0,96,75,0,240,40,255,132,255,114,0,0,255,0,255,0,88,0,0,68,18,0,0,0,0,0,108,0,172,255,0,255,34,255,67,89,114,26,177,0,255,0,23,255,0,255,0,255,0,217,0,0,102,0,0
0,0,0,2,152,0,0,0,143,134,0,255,0,154,0,116,0,0,210,48,255,0,0,216,0,0,0,255,0,186,232,78,0,0,0,39,0,26,0,0,239,0,0,0,82,0,186,0,0,96,255,0,0,191,0,6,255,0,0,0,255,255,0,255,102,0,228,19,0,0,255,0,0,43,0
251,0,104,175,0,255,0,136,144,124,0,255,255,0,0,0,0,212,255,180,14,0,130,0,255,255,36,183,255,0,0,0,133,0,0,156,0,0,0,114,0,71,140,255,0,255,0,0,119,109,0,255,0,255,0,11,53,0,121,255,0,0,255,0,0,62,255,255,0,255,0,0,36,0,255
75,0,0,0,0,255,0,0,148,121,94,0,0,0,255,156,255,53,0,0,0,255,255,0,255,20,0,0,18,14,0,0,0,0,255,0,0,146,226,25,255,255,0,197,230,29,0,255,0,255,50,169,224,234,138,0,255,28,255,0,0,43,0,114,0,198,79,0,0,0,0,136,0,21,219
0,0,0,0,67,0,0,255,0,105,0,255,0,50,0,255,16,255,0,255,0,0,0,86,0,0,205,169,0,51,255,0,22,81,0,255,0,0,0,0,0,115,82,0,175,43,0,0,0,66,155,119,255,88,168,93,50,229,0,166,0,25,0,255,255,0,46,0,58,0,0,47,23,0,0
255,0,255,185,0,0,255,0,0,0,0,0,0,128,255,195,0,189,134,240,4,130,168,173,255,255,169,255,12,0,0,173,0,0,189,0,0,66,255,0,0,0,0,96,0,0,95,0,255,83,105,254,0,193,149,122,0,255,71,76,0,202,4,238,0,50,81,0,0,0,255,0,0,255,70
0,255,78,152,154,31,0,0,198,0,255,0,4,150,0,115,3,0,0,93,255,0,209,0,201,95,117,225,0,127,255,32,0,0,0,0,0,0,0,98,0,0,255,0,130,141,0,0,0,30,0,255,234,128,255,200,0,213,0,0,255,0,0,0,99,23,171,126,0,136,0,0,255,0,0
107,0,128,0,255,119,0,0,255,181,0,151,105,0,247,0,183,71,55,0,0,0,0,255,103,255,232,87,58,0,146,0,5,255,0,0,0,198,0,101,255,54,193,0,176,0,109,49,0,19,255,0,0,228,255,0,231,99,116,181,0,205,0,0,0,253,0,0,255,135,0,255,0,0,255
241,0,0,255,0,0,0,0,0,255,0,35,0,94,41,0,39,0,255,255,249,0,111,125,0,234,207,0,52,0,0,192,0,0,108,0,0,46,0,0,59,175,0,0,83,0,0,255,0,12,18,0,0,255,0,255,0,0,255,38,0,118,9,0,0,132,111,4,0,45,0,0,0,0,0
0,78,0,167,0,222,0,255,0,255,186,0,0,0,8,0,39,172,0,0,4,247,122,121,255,213,123,78,0,0,78,0,0,0,110,0,0,65,48,20,0,0,168,31,162,13,0,255,255,0,0,224,168,0,0,255,0,0,255,217,11,36,233,0,0,0,185,0,236,0,165,0,187,255,0
250,0,214,0,117,0,101,255,71,255,9,255,255,255,0,139,255,0,0,255,0,239,0,143,34,43,135,0,0,255,0,0,0,216,0,0,255,0,0,0,0,255,0,0,113,255,0,165,0,0,0,0,30,158,233,210,255,0,85,0,176,57,132,0,255,0,65,0,255,190,0,255,36,0,255
