36,255,0,0,0,255,0,0,255,0,0,0,255,255,178,48,255,73,0,69,184,66,0,139,22,0,0,162,0,0,61,32,220,0,166,0,102,124,14,172,0,255,90,0,0,192,0,255,95,0,0,0,0,22,0,255,0,0,143,164,0,255,0,0,221,57,165,0,174,255,0,0,115,255,168
255,0,17,38,247,0,37,125,0,255,0,255,0,255,152,0,0,0,39,255,0,255,88,0,168,0,37,0,123,0,0,255,145,0,111,43,255,219,255,0,255,45,0,0,12,0,255,229,0,29,0,255,16,0,0,163,63,0,0,76,0,255,17,0,0,222,242,255,0,14,198,93,57,116,0
0,107,0,255,0,115,29,0,105,56,255,0,93,0,163,0,61,208,228,156,255,255,0,79,0,255,0,89,0,239,96,0,79,198,224,194,255,104,182,255,0,119,139,41,225,49,0,122,0,255,51,70,47,0,54,41,0,0,255,3,255,0,255,0,121,182,13,0,255,137,149,255,0,255,143
0,0,249,174,255,0,0,0,23,0,70,0,0,146,200,255,0,255,255,182,0,255,0,0,0,0,163,0,122,255,0,0,255,48,255,69,0,44,25,15,255,0,255,71,0,0,10,160,4,0,255,0,0,0,0,0,70,193,0,56,0,255,186,255,119,112,101,0,0,255,0,28,0,72,0
110,0,0,199,0,255,179,0,0,0,255,255,255,213,232,109,0,255,255,0,238,129,40,173,0,255,154,0,177,0,0,155,0,255,54,178,234,43,255,0,0,84,255,255,88,22,98,0,0,255,21,0,0,125,0,249,27,176,27,0,255,210,255,0,255,0,255,94,135,0,0,255,255,0,237
0,0,0,250,122,0,0,0,255,194,0,223,172,0,121,179,63,255,66,95,183,255,0,0,0,0,51,12,162,98,229,118,0,90,255,0,37,139,232,111,255,0,255,0,24,0,0,0,231,0,21,122,245,0,255,0,0,124,174,0,203,50,129,0,223,137,66,255,40,29,0,129,0,0,85
0,106,205,0,0,255,0,48,0,0,0,154,173,0,53,255,160,77,74,39,255,0,209,0,0,0,255,89,9,68,0,21,255,0,255,52,255,255,0,130,195,26,26,67,0,17,0,118,108,0,226,0,156,0,58,255,0,255,0,254,11,0,132,255,0,20,55,0,0,160,126,255,0,0,0
117,0,0,90,0,207,255,0,91,12,9,0,209,0,55,0,255,38,0,202,0,255,7,0,0,198,63,20,0,0,179,0,120,255,238,255,0,134,82,97,0,127,11,137,14,0,10,255,0,175,0,255,0,83,0,0,42,0,53,219,0,178,102,0,255,51,145,50,0,0,0,0,255,0,0
20,255,45,0,218,120,67,0,16,15,255,35,11,255,12,172,255,0,0,164,104,0,59,209,100,255,0,255,48,21,0,255,101,255,47,38,255,0,255,0,0,141,0,92,155,126,0,0,0,0,255,0,0,0,255,114,122,255,109,227,252,255,92,90,15,0,0,0,0,55,0,255,2,0,255
0,0,0,23,255,0,0,255,0,133,87,0,255,0,255,255,56,115,192,0,0,155,193,255,255,239,141,177,54,134,238,0,255,123,90,156,101,255,0,255,255,201,221,54,255,117,0,0,169,0,0,0,0,201,0,171,175,113,150,220,255,0,255,0,0,249,118,0,129,255,0,0,0,68,255
255,0,0,0,0,255,0,50,255,0,0,255,0,255,128,255,255,0,98,159,255,218,0,113,131,36,0,0,255,57,0,255,59,83,3,255,166,106,211,255,72,21,255,0,0,0,255,0,0,0,0,255,169,68,0,232,0,0,101,0,255,85,0,98,68,0,83,5,255,23,0,133,0,44,0
0,0,255,0,0,0,0,0,0,255,226,0,71,255,114,59,0,255,241,0,0,141,86,0,27,51,90,85,87,255,255,0,255,167,219,94,186,255,208,255,106,208,255,11,0,0,255,3,237,0,251,0,30,196,0,0,255,0,0,247,0,255,255,28,71,0,57,255,117,0,0,112,95,255,169
179,24,0,142,105,0,255,0,0,166,0,120,0,16,0,212,0,251,0,0,33,0,171,255,40,150,0,101,28,255,255,255,228,8,7,0,151,127,0,193,255,0,123,166,255,0,98,255,255,133,0,248,0,0,196,117,0,235,0,255,0,0,169,0,255,0,54,17,141,255,255,233,88,0,134
27,0,0,0,41,62,0,222,22,0,242,249,49,255,255,19,0,11,0,0,0,255,118,7,0,111,255,255,186,0,174,255,116,255,112,0,0,255,119,255,70,255,59,50,56,12,255,79,255,255,78,0,196,138,0,255,121,0,42,255,0,0,137,0,255,97,211,0,0,123,0,255,0,0,177
0,0,38,140,45,36,190,255,0,23,78,15,61,83,178,21,0,0,234,23,0,255,240,0,8,220,114,202,255,195,0,255,190,255,0,161,255,255,93,0,129,11,170,255,255,233,113,255,0,0,124,32,156,129,76,0,11,167,27,110,161,93,162,233,0,186,0,200,255,0,222,0,0,201,159
255,255,255,30,37,22,251,171,0,255,209,255,255,29,72,0,0,0,0,0,73,0,0,0,255,125,106,0,255,255,168,11,247,42,94,255,22,186,133,255,20,255,207,255,234,0,149,0,200,0,153,255,0,255,40,0,194,255,0,0,0,114,34,0,60,128,188,0,0,0,216,255,17,225,109
0,0,0,0,255,0,0,0,187,12,0,0,105,0,0,0,255,0,255,105,0,70,184,15,255,255,11,255,0,0,0,0,241,60,109,209,223,255,255,94,255,255,255,0,196,234,109,172,0,255,0,80,255,0,255,85,255,115,255,0,99,0,0,255,203,0,0,0,111,41,0,60,0,255,0
255,114,88,0,0,237,255,124,0,0,255,0,0,0,255,0,0,0,0,255,111,0,0,0,0,0,0,255,243,166,0,255,255,0,170,18,123,128,255,104,255,136,255,255,0,255,255,147,0,196,255,139,80,46,217,255,0,0,187,34,0,37,213,246,0,0,0,238,0,214,0,177,255,0,0
0,0,0,39,255,0,255,0,255,48,48,0,0,255,149,0,0,109,0,255,0,255,173,0,255,105,255,104,244,128,0,152,0,158,246,255,141,41,89,255,0,255,255,0,255,255,191,208,150,0,255,26,0,255,0,118,255,0,0,0,47,228,0,50,171,0,255,0,225,0,55,0,0,255,88
255,255,255,0,157,0,255,255,0,0,255,89,255,6,16,0,0,255,255,0,0,0,31,208,224,36,105,4,11,255,255,0,149,0,224,0,116,175,150,53,255,151,46,90,255,159,136,57,255,0,10,0,255,55,59,255,132,133,247,0,0,82,0,255,0,198,0,48,0,208,0,170,255,178,0
23,0,255,254,0,199,255,0,255,82,0,42,0,141,0,255,0,0,0,211,40,11,65,222,91,58,0,255,226,89,0,107,238,75,34,0,0,158,255,172,154,0,255,92,0,255,103,141,55,255,255,236,0,0,77,209,0,255,0,0,87,0,255,0,171,0,0,191,255,0,0,255,0,0,255
199,57,0,255,255,33,195,255,131,23,66,255,0,0,185,0,255,0,188,0,0,32,236,72,101,197,0,0,0,79,228,110,0,255,81,156,105,255,0,0,53,255,0,255,255,133,255,0,157,122,255,255,0,242,0,65,0,0,255,148,16,0,0,89,0,255,255,0,206,118,0,255,0,0,0
125,255,0,152,255,208,255,255,255,65,108,0,0,255,0,171,0,205,0,0,55,54,226,19,36,185,155,0,80,0,0,255,255,50,255,0,255,255,126,255,22,59,255,0,13,0,134,48,255,255,0,119,188,65,0,3,255,0,255,0,227,193,0,255,0,0,0,255,0,187,255,125,255,254,0
0,0,0,0,255,76,238,20,142,25,0,255,213,0,0,81,255,231,0,34,97,0,0,118,19,0,57,255,213,0,60,255,255,255,78,67,17,214,0,25,255,255,0,70,248,0,34,133,255,255,0,255,0,255,28,29,50,171,0,255,185,39,0,0,40,0,187,0,0,255,94,255,0,138,170
0,194,168,5,0,255,53,0,35,237,0,0,0,57,255,0,0,0,0,69,255,81,0,60,102,82,0,123,0,233,212,80,255,0,28,255,246,196,255,255,77,255,0,0,0,255,58,255,96,0,155,204,0,0,43,83,12,220,138,0,255,26,141,0,255,67,56,255,0,0,255,255,0,127,226
65,255,0,171,0,255,255,0,23,128,135,255,0,0,8,0,0,53,0,0,0,62,0,215,0,255,183,0,0,242,151,255,193,255,231,255,255,255,255,255,255,0,0,255,255,255,177,0,73,95,255,0,0,0,255,0,194,0,0,0,146,0,0,59,214,255,216,0,255,0,0,102,255,0,0
255,0,255,255,52,0,255,74,8,0,0,147,0,0,0,0,255,255,83,255,0,0,168,0,255,52,255,0,255,73,229,0,6,255,255,0,0,207,255,255,255,255,255,0,0,210,0,221,0,255,0,168,111,167,0,0,0,0,255,255,0,0,255,0,228,0,57,57,150,0,198,255,0,131,113
0,172,32,0,255,0,199,0,92,0,198,63,0,0,255,0,166,0,71,0,255,0,255,0,0,0,0,18,0,198,255,6,255,255,138,255,143,255,255,108,255,255,255,0,46,21,255,0,255,137,0,201,255,255,74,0,112,0,0,0,88,32,255,0,0,192,159,0,255,115,149,0,149,255,0
0,186,0,48,255,31,0,238,255,165,0,0,0,255,33,255,22,55,44,0,212,63,0,221,0,255,0,0,224,0,223,255,255,255,255,255,0,255,209,255,0,127,255,59,126,102,0,255,185,0,36,0,255,227,121,0,0,0,119,0,0,255,0,0,0,255,255,121,183,90,21,255,0,97,255
0,0,0,171,37,0,46,0,0,255,0,0,0,0,0,255,0,186,0,255,41,83,255,139,15,0,255,255,0,255,27,255,172,37,255,249,255,249,255,255,255,242,255,255,152,0,0,0,0,255,0,114,51,94,94,191,0,42,201,0,0,0,255,0,0,25,150,0,255,255,249,180,0,255,141
57,26,0,0,1,4,106,164,161,0,0,0,0,255,0,0,255,0,255,3,0,255,51,0,0,255,0,231,147,0,41,0,255,240,0,255,233,0,0,255,0,105,255,255,229,86,255,0,213,0,0,0,86,113,150,0,0,255,6,255,0,6,0,0,255,101,83,0,0,0,0,0,126,0,0
0,255,255,110,155,255,0,0,201,48,0,179,0,0,0,0,102,0,125,87,28,0,0,255,255,0,9,113,137,193,47,185,13,0,0,153,61,253,248,0,255,95,0,0,0,255,0,255,0,111,98,0,0,19,0,0,255,112,255,0,146,255,255,0,0,255,0,132,255,0,0,255,0,0,255
255,154,0,195,0,0,255,0,0,55,255,0,99,100,78,0,0,255,0,0,0,156,255,180,255,0,252,255,226,0,177,164,0,0,114,255,255,255,0,71,18,155,255,0,0,0,65,240,0,45,0,255,144,0,255,144,255,0,0,148,101,0,255,255,0,255,0,255,0,0,91,0,0,86,104
0,129,255,0,0,35,106,0,0,255,0,255,255,0,255,255,0,0,29,0,0,255,45,255,255,0,255,0,169,69,156,0,0,0,220,106,157,95,200,154,210,0,131,48,111,164,0,231,233,0,0,255,0,0,0,0,0,81,179,255,66,0,0,176,214,28,255,0,0,255,96,255,0,0,0
0,0,0,0,0,179,0,0,0,0,0,0,0,255,0,0,255,0,121,255,255,0,255,255,0,0,255,0,0,255,0,255,255,55,36,0,255,255,0,0,0,0,255,98,232,255,255,180,0,0,3,0,209,0,191,231,0,0,45,0,146,0,43,255,0,71,1,0,255,0,0,0,0,206,0
255,0,0,255,255,0,7,106,117,0,255,0,18,203,0,0,46,207,245,0,255,255,0,84,0,223,0,255,255,0,255,54,255,0,255,205,0,182,44,21,0,255,0,0,0,100,255,60,92,175,0,0,0,0,0,194,0,168,0,16,255,0,20,0,255,0,48,26,12,14,110,165,255,0,0
0,195,0,0,0,0,255,0,67,0,249,255,0,255,0,255,0,207,0,255,0,0,255,0,84,255,0,255,230,178,0,160,95,87,232,0,0,193,246,0,0,127,0,255,80,255,244,57,150,227,0,89,255,0,0,0,0,13,0,0,91,0,82,140,251,0,0,0,109,77,0,255,0,107,255
177,0,0,0,136,255,47,255,165,0,0,127,137,0,183,0,255,0,254,140,224,255,255,0,95,0,255,65,0,242,5,0,168,186,255,255,188,0,123,0,255,0,45,0,0,0,255,0,0,255,255,0,202,255,255,255,0,0,189,0,173,0,150,0,0,12,156,233,189,0,0,255,255,0,0
0,105,179,134,197,0,168,0,21,240,0,48,111,155,0,255,248,0,0,0,255,125,0,255,234,255,0,255,255,255,255,255,0,72,255,255,156,69,179,0,250,0,0,151,192,255,157,105,200,235,255,0,0,0,156,0,19,123,0,0,212,0,0,15,0,0,55,0,0,68,209,126,0,233,226
41,0,89,16,117,222,0,255,57,0,0,0,125,199,0,0,0,5,0,0,255,255,148,146,255,43,58,136,255,0,136,255,255,255,0,143,165,158,11,255,0,255,138,255,137,135,255,0,196,0,255,0,255,0,0,146,254,0,0,103,0,255,255,0,255,0,227,0,74,0,255,219,0,0,0
0,255,0,255,0,182,173,0,0,0,255,0,0,0,255,243,0,255,131,255,0,255,0,255,0,0,82,0,107,255,0,255,62,118,0,255,0,141,255,172,0,49,175,0,255,0,0,104,255,126,0,255,0,205,0,89,0,0,0,0,130,0,0,135,0,0,119,255,163,0,255,255,255,0,87
0,0,0,90,255,0,0,0,0,0,0,0,255,0,184,3,0,0,255,0,113,0,0,0,0,121,222,0,114,0,123,209,0,61,0,0,0,147,0,0,61,178,0,255,102,0,136,172,0,112,93,0,0,255,0,19,113,255,0,245,255,0,160,0,64,150,0,185,15,121,0,255,255,255,0
75,0,255,0,190,0,166,0,255,114,0,255,128,126,255,132,66,252,0,255,0,0,0,255,98,0,0,169,23,0,181,0,0,0,255,0,0,0,0,0,0,0,255,0,185,78,255,122,124,255,0,255,255,0,0,0,255,0,255,50,0,0,212,242,0,0,0,0,0,0,0,255,124,255,184
228,0,0,124,0,255,0,0,0,0,255,0,20,0,0,144,0,255,0,43,255,0,102,0,255,7,0,255,94,255,27,13,159,157,255,255,224,55,0,255,75,167,255,0,255,182,127,0,0,0,0,32,0,67,25,160,156,163,0,0,0,0,255,255,0,0,120,0,142,0,0,0,255,0,255
0,0,0,0,0,0,20,159,255,0,0,255,0,137,101,0,0,255,14,64,32,0,147,0,0,255,0,0,189,0,0,0,0,0,0,255,0,0,152,0,255,0,255,255,255,0,0,255,199,54,255,139,255,49,103,255,19,255,227,0,255,0,108,57,255,0,149,255,0,255,0,6,0,225,0
0,0,12,113,0,255,136,255,0,255,255,0,255,0,201,145,255,168,0,255,0,0,0,255,0,0,255,0,169,0,255,0,255,109,0,255,93,41,0,0,255,0,0,243,40,0,0,37,0,0,0,0,0,0,0,0,0,136,0,86,0,0,23,255,211,0,0,30,255,0,84,255,178,0,0
0,0,133,236,255,255,0,0,0,145,0,0,255,0,0,50,139,59,0,255,0,0,255,0,255,0,0,255,0,0,85,0,0,163,165,0,183,0,0,255,37,0,35,255,0,255,0,255,0,31,0,6,210,106,0,255,108,0,0,255,0,0,0,205,255,0,0,0,216,207,0,134,0,0,255
143,0,255,80,0,0,255,255,0,0,117,252,0,108,0,250,0,193,0,173,0,0,0,0,255,0,0,179,0,0,0,255,254,0,68,0,0,0,128,255,0,0,0,255,0,255,121,0,0,255,0,255,255,0,0,213,215,0,237,41,0,75,0,137,166,0,56,116,255,0,255,0,0,0,0
0,255,0,210,0,73,97,73,255,0,255,0,0,254,180,255,0,0,96,255,0,212,0,86,0,255,208,0,0,177,0,74,255,0,0,207,79,0,255,114,0,0,255,255,34,0,0,255,0,255,0,20,255,40,0,255,0,255,0,184,198,0,44,149,190,59,2,244,203,215,0,35,0,255,234
