255,255,255,255,0,255,0,0,0,0,0,0,255,0,0,0,0,0,0,0,255,0,255,255,0,255,255,0,255,255,255,255,255,255,255,255,255,0,255,255,0,0,255,0,255,0,255,0,255,0
255,255,255,255,255,255,255,255,255,0,255,0,255,255,0,255,0,0,0,0,255,0,0,255,255,255,0,0,255,0,0,0,0,0,0,0,255,255,0,255,0,0,255,0,0,255,0,255,0,0
255,255,255,255,255,0,255,255,255,255,255,0,255,0,255,255,0,255,0,0,255,255,255,255,0,255,255,0,255,0,0,255,0,0,0,255,0,0,0,255,0,0,0,0,255,0,0,0,255,255
255,0,255,255,255,255,255,0,255,255,0,255,255,255,255,0,255,0,0,0,255,255,255,255,255,0,0,255,0,255,0,0,0,0,0,0,0,255,0,0,0,0,255,0,255,0,255,255,0,255
255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,0,255,255,255,255,0,255,255,0,255,255,0,255,255,0,255,0,255,0,255,0,0,0,0,255,0,255,255,255,0,255,0
255,255,0,0,255,255,255,255,0,255,255,255,255,255,255,255,0,255,255,255,255,255,0,255,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,0,255,255,0,0
255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,255,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,255,255,0,255,255,0,255
255,255,255,255,255,255,0,255,0,255,255,0,255,255,255,255,255,0,255,255,0,255,255,0,0,0,0,255,0,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,255,0,255,255
255,255,255,255,255,255,255,255,255,255,0,255,255,255,0,0,0,255,0,0,255,0,255,255,0,0,0,255,0,0,255,255,0,0,255,0,0,255,0,255,0,0,0,255,0,255,0,255,0,255
0,255,255,255,255,255,255,0,255,255,255,0,255,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,255,0,0,0,0,0,0,255,255,255,255,255
255,255,255,255,255,255,255,255,0,0,255,0,255,0,255,255,255,255,255,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,255,255,255,0,255,255,255,255,0,255,0,255
255,255,255,255,255,255,255,255,255,255,255,255,0,255,255,0,0,255,255,0,0,0,0,0,255,0,0,0,0,0,0,0,255,0,255,0,255,0,255,0,0,255,255,255,0,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,0,0,255,255,0,0,255,0,0,0,0,0,255,0,255,0,0,0,255,0,255,255,255,0,0,255,255,0,0,0,255
0,255,0,255,255,255,255,255,0,255,255,255,0,0,255,255,0,0,255,255,0,0,255,0,0,0,0,0,0,0,255,0,255,0,255,0,255,0,255,255,255,0,255,255,255,255,0,0,255,0
0,0,255,255,255,0,255,255,0,255,255,0,0,0,255,0,255,0,0,0,0,0,0,0,255,0,255,0,0,255,255,0,0,0,255,255,255,255,255,255,0,255,255,0,255,0,255,255,255,255
0,255,255,255,255,255,255,255,255,255,0,255,255,0,0,255,0,0,0,0,0,255,0,0,255,0,0,0,255,0,255,0,255,255,0,255,0,255,255,255,0,255,255,0,255,0,255,255,255,255
0,255,255,0,255,255,255,0,255,255,255,0,0,255,0,0,0,0,0,0,0,255,255,0,255,0,0,255,0,0,255,0,255,0,255,255,0,255,255,0,255,255,0,255,255,255,255,255,255,255
0,0,255,255,255,0,255,255,255,255,0,255,255,0,0,0,255,0,0,0,255,0,0,0,0,0,0,0,0,255,0,255,0,0,255,0,255,255,255,255,255,255,255,255,255,0,255,255,255,255
0,255,0,255,255,255,0,255,255,0,0,255,255,255,0,255,0,0,0,0,255,0,0,0,0,0,0,0,255,255,0,0,255,255,255,0,255,255,255,255,255,0,255,255,0,255,255,0,255,255
0,255,255,255,255,255,0,255,255,255,0,0,255,0,0,0,0,0,255,0,0,0,255,255,0,255,0,255,0,255,255,0,255,255,255,255,0,255,255,255,255,255,255,255,255,255,0,255,0,0
0,0,255,255,255,255,0,255,0,255,0,255,0,0,255,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,255,0,0,255,255,0,255,255,0,255,0,255,255,0,255,255,255,255,255,0
0,255,255,255,0,0,255,0,255,0,255,0,255,255,255,0,0,0,0,0,255,0,0,0,255,0,0,0,0,0,255,255,0,255,255,255,255,255,0,255,255,255,0,255,0,255,255,255,0,255
0,0,255,255,0,255,255,0,255,255,0,255,255,255,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,255,255,0,0,255,255,255,255,0,255,255,255,255,255,255,255,0,255,255,255
0,0,255,255,255,0,255,0,255,0,255,255,255,0,0,255,0,255,0,255,0,0,0,0,255,0,0,0,255,0,255,255,0,255,255,0,0,255,0,0,255,0,255,255,255,0,0,0,255,255
0,0,0,0,255,255,255,255,0,255,255,255,0,255,0,0,255,0,0,0,255,0,0,0,0,255,255,0,0,0,0,255,255,255,0,255,255,255,255,255,255,255,0,0,0,0,255,0,255,255
0,0,0,255,255,0,255,0,0,255,0,255,255,255,255,255,0,255,255,0,0,255,0,0,0,255,0,0,255,255,0,255,0,0,255,255,255,0,255,255,0,255,255,0,255,255,255,255,0,255
0,255,255,0,0,0,0,0,255,0,0,255,255,255,255,0,255,0,0,255,0,255,0,255,0,0,0,0,255,0,255,0,255,255,0,255,255,255,0,0,255,0,255,255,255,255,255,255,255,255
0,0,0,0,255,255,0,0,0,255,255,0,0,255,0,255,0,255,255,0,0,255,255,0,0,0,0,0,0,0,0,0,255,0,255,0,0,0,0,255,0,255,0,255,255,255,0,255,255,255
0,0,0,255,0,0,0,0,255,255,255,0,0,0,255,255,255,255,255,0,255,0,255,255,255,0,255,255,0,0,255,255,255,0,255,0,0,255,0,255,0,255,255,255,255,0,255,255,0,255
0,255,255,0,255,255,255,255,255,0,255,0,0,255,255,255,116,255,255,255,255,0,255,0,0,0,0,0,0,255,255,0,255,255,0,255,255,0,0,255,0,255,0,255,0,255,0,255,255,255
0,0,0,0,0,0,255,0,0,0,255,0,255,255,255,0,255,255,255,0,255,255,255,0,255,255,0,255,255,255,0,255,0,0,0,255,255,0,0,255,0,255,0,0,0,0,0,0,255,0
255,255,255,255,0,255,255,0,0,0,0,0,255,0,0,255,255,255,0,255,0,255,0,255,255,0,255,255,255,255,0,0,0,0,0,0,0,0,255,255,0,0,0,255,255,255,255,0,0,255
255,255,0,0,255,255,0,255,0,255,0,255,0,0,255,0,255,0,255,255,255,255,255,255,255,255,255,0,0,255,255,0,255,0,0,0,255,0,0,0,0,0,0,255,0,255,0,255,255,255
255,0,255,255,0,0,0,0,255,0,255,255,0,0,255,255,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,0,0,0,0,0,255,0,0,255,0,0,0,255,0,0,255,0,0
255,0,255,255,0,0,0,255,0,255,0,0,0,255,0,255,0,255,255,255,255,255,255,255,0,255,0,0,255,255,0,0,255,0,0,255,0,0,255,0,0,0,255,0,0,0,255,255,255,255
255,255,255,0,0,255,255,0,255,0,0,0,255,0,255,255,0,255,0,255,255,255,255,255,255,0,255,255,255,0,0,0,0,255,255,0,255,0,0,0,255,255,255,0,0,255,0,255,0,255
255,255,255,255,0,0,0,0,255,0,255,255,0,0,255,255,77,0,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,0,0,255,0,255,0,255,0,0,0,0,0,0,0,255,0,255
255,0,0,0,0,0,0,255,0,0,0,255,0,0,0,0,255,255,255,0,255,255,0,255,255,255,255,255,0,0,0,255,0,0,0,0,255,0,0,0,255,0,0,0,0,0,0,0,0,255
255,255,0,255,255,0,255,0,0,0,0,255,0,255,255,255,255,0,255,255,255,255,255,49,255,255,255,255,255,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,255,0,0,255,255,0
255,0,255,0,0,255,0,0,0,0,255,255,255,255,255,255,255,255,255,0,255,0,255,255,255,255,0,255,0,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,255,255,0,0,255
255,255,255,0,0,255,0,0,255,0,255,0,255,0,255,255,0,255,255,0,255,255,255,255,0,0,0,255,255,255,0,255,255,255,0,0,0,0,0,0,255,0,255,255,255,0,0,255,255,0
255,0,0,0,255,0,255,0,0,255,0,255,0,255,0,0,0,0,0,255,0,255,0,255,255,255,255,255,255,255,255,0,255,0,0,0,0,0,255,0,0,0,0,0,0,255,0,0,255,255
255,255,255,255,0,0,0,0,255,255,0,255,255,255,255,0,255,255,0,255,255,255,0,255,0,255,0,0,0,0,255,0,0,255,184,255,0,0,0,0,0,0,0,0,0,0,0,255,0,0
255,0,255,0,255,255,255,255,255,0,255,0,0,255,0,255,0,0,0,255,0,0,255,255,0,255,0,0,255,255,255,255,0,0,255,0,0,255,0,0,0,0,255,0,255,0,255,0,0,255
255,0,255,0,255,0,255,255,0,0,255,0,0,255,255,0,0,255,0,0,255,255,0,0,255,0,0,255,0,0,0,255,0,255,255,0,0,255,0,255,0,0,0,0,0,0,0,0,0,0
255,255,0,255,0,255,0,0,255,0,255,0,255,255,0,255,0,0,255,0,255,0,255,0,0,0,255,0,255,255,0,0,0,0,255,255,255,0,0,0,0,255,0,0,255,0,0,0,255,0
255,0,255,0,255,255,255,255,0,0,255,0,255,0,0,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,255,0,0,255,0,0,0,255,0,0,255,0,0,0,0,0,0,0,0,0
255,0,0,0,255,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,255,0,255,0,0,255,255,0,0,0,0,0,0,255,0,0,0,255,0,0,0,255,255
0,255,0,255,0,255,255,0,255,0,0,255,0,255,0,255,0,0,0,255,0,0,0,255,0,0,0,0,0,0,255,255,0,0,0,0,255,0,0,0,255,0,0,0,0,0,255,0,0,0
255,0,0,0,255,0,0,0,255,0,255,0,0,0,255,0,0,0,0,0,0,0,0,255,0,0,255,0,0,255,0,0,255,255,0,0,255,0,0,255,0,0,0,255,0,0,0,255,0,0
