26,0,23,0,8,0,17,0,21,7
0,5,0,179,0,0,20,122,101,102
0,47,28,0,0,68,113,0,0,0
13,56,68,0,151,93,8,33,6,12
0,130,6,25,228,41,70,100,141,58
153,25,33,42,255,167,124,131,18,45
0,225,131,78,144,177,161,159,64,37
255,255,30,255,138,255,16,4,0,0
0,0,0,0,78,0,109,187,21,89
154,0,0,66,43,80,0,37,0,0
