0,0,44,0,0,0,8,1,20,8,0,16,0,2,7,0,14,0
0,1,29,25,11,30,42,49,26,16,34,56,76,56,74,0,0,4
0,0,0,20,80,0,50,10,0,0,0,0,41,13,9,35,0,22
13,0,41,123,49,44,73,24,0,84,17,0,45,16,0,73,75,0
0,36,70,27,0,41,14,7,75,50,0,0,7,0,0,0,88,94
2,47,43,87,20,0,0,22,45,82,15,33,20,21,13,6,9,62
26,78,31,79,32,37,87,83,71,114,0,75,6,1,5,15,7,53
45,44,28,65,73,97,91,74,120,97,79,111,16,50,83,54,57,53
37,55,18,82,45,81,68,148,229,246,22,27,22,92,138,114,37,92
40,33,22,108,64,49,51,255,197,227,213,60,40,14,52,92,0,65
56,55,34,110,88,108,144,109,181,211,177,98,58,101,75,3,0,88
22,35,8,0,48,115,115,106,76,26,121,138,118,126,130,33,33,54
3,0,39,12,56,65,63,255,238,243,140,65,100,4,0,0,48,41
16,0,40,1,80,92,26,75,210,190,103,0,96,68,38,67,24,1
28,0,0,0,131,95,87,57,161,74,73,118,101,12,14,0,15,0
6,0,35,7,20,107,120,67,156,70,110,104,130,13,0,3,2,15
25,0,16,0,0,33,75,71,51,18,114,56,67,0,0,22,0,14
4,8,24,0,13,0,26,27,0,38,41,0,0,11,0,5,10,3
