232,255,248,255,0,147,12,0,255,0,0,255,0,17,255,0,255,0,255,255,0,0,255,0,0,135,46,0,0,154
255,0,0,255,0,0,0,255,255,0,0,255,0,0,208,0,255,0,0,255,0,255,0,77,10,0,42,0,0,230
223,0,255,255,255,0,255,0,0,246,255,126,0,0,0,255,255,0,0,0,255,0,0,100,0,224,0,0,96,255
255,0,255,95,0,0,255,0,255,0,0,0,0,255,255,0,0,0,255,255,255,0,0,0,0,255,0,0,195,255
177,167,255,255,0,0,255,0,0,255,255,128,255,0,0,0,255,255,0,0,1,0,255,255,187,140,0,131,241,255
255,255,255,255,255,255,255,0,255,0,0,0,255,0,0,9,0,0,0,24,0,0,0,0,255,255,151,0,0,0
64,0,0,255,0,0,255,0,255,0,255,0,0,0,255,0,5,127,255,0,0,255,255,255,0,0,0,255,0,0
255,0,0,2,255,0,0,255,0,255,255,0,255,255,0,0,255,0,72,0,0,152,255,255,92,0,0,0,0,0
44,0,0,250,74,0,255,255,0,0,0,255,0,0,0,86,0,0,9,255,255,0,0,0,255,255,255,255,255,0
241,0,0,0,0,132,0,177,0,255,0,0,0,188,255,255,0,255,255,83,0,0,0,241,255,255,222,0,0,0
0,255,0,0,255,255,0,255,60,241,0,255,0,0,0,255,0,255,0,219,0,255,255,0,0,0,255,255,255,54
238,255,0,255,255,255,0,255,68,76,0,0,58,255,255,133,0,0,0,255,255,255,255,255,0,0,0,0,111,0
192,255,255,255,255,0,255,0,0,0,255,255,43,0,0,0,255,255,255,255,15,0,0,0,255,255,0,0,0,0
0,0,255,255,0,0,144,0,255,255,0,0,0,0,255,255,0,157,0,0,0,0,255,255,255,0,0,107,0,0
255,0,0,0,255,255,163,0,0,0,255,255,255,255,0,0,0,0,255,255,255,0,0,0,0,48,255,255,255,0
0,191,30,0,0,0,0,255,255,255,0,0,0,0,220,0,255,255,255,255,255,255,9,0,139,255,13,0,0,0
0,0,0,0,255,255,0,215,0,0,0,0,255,0,255,0,255,0,0,0,0,0,255,255,255,255,0,0,0,0
69,0,255,255,255,255,0,0,0,255,255,0,0,40,255,0,255,255,255,0,0,255,0,255,0,0,0,0,0,255
89,255,255,255,0,255,0,0,255,255,0,255,255,0,0,255,0,0,255,255,255,161,255,148,0,0,0,150,255,255
0,106,0,0,0,255,255,255,0,0,0,255,0,255,209,255,255,0,0,0,255,255,73,0,0,0,0,255,57,251
0,255,0,255,255,0,0,255,0,0,255,0,0,54,255,255,0,255,46,255,0,0,217,33,255,0,0,0,0,0
0,0,106,0,255,0,0,255,255,0,255,0,0,0,255,0,255,255,255,255,0,0,0,0,0,255,255,255,0,0
0,0,0,0,255,255,0,0,0,223,0,255,255,255,0,0,255,0,0,0,255,255,0,0,0,255,0,255,0,195
137,255,255,0,255,255,0,0,255,255,255,0,255,0,0,214,0,0,255,255,255,78,255,255,0,0,0,255,0,157
0,0,0,208,0,0,255,255,0,167,0,54,0,0,255,255,255,0,71,0,0,0,255,0,0,0,255,255,255,255
0,0,0,0,0,255,255,0,0,255,255,255,0,255,0,0,255,0,255,255,192,0,0,96,255,0,0,0,255,255
0,255,255,255,255,153,255,255,255,0,0,255,0,255,255,255,0,0,0,0,255,255,0,255,0,0,0,0,20,0
58,255,255,255,255,0,161,0,255,119,255,255,255,255,0,0,37,0,255,255,255,255,191,255,255,0,167,209,191,0
0,255,255,255,255,0,255,0,255,255,0,0,0,163,0,0,0,0,252,71,0,0,255,0,0,255,83,0,0,0
255,0,0,255,255,0,255,0,224,255,255,0,255,0,255,0,255,0,0,255,0,0,0,0,0,255,27,238,0,0
