0,11,0,22,2,0,4,0,21,65,8,4,46,28,31,0,0,0,0,24,4,0,0,0,31
10,87,47,57,56,52,62,91,92,110,131,217,205,210,177,94,33,61,8,22,62,47,51,0,0
4,59,24,18,0,2,65,62,78,198,134,193,166,211,238,179,145,88,53,38,32,31,25,0,45
0,43,0,75,45,0,85,139,184,157,229,173,124,255,161,211,126,95,52,18,93,53,48,0,0
0,57,0,22,22,51,164,224,170,146,239,240,127,255,89,69,66,0,4,10,113,38,84,30,30
0,45,49,27,43,160,156,180,155,165,219,212,137,180,22,0,21,81,5,0,36,31,145,2,0
0,20,68,90,114,241,155,135,202,114,255,191,122,64,119,29,52,37,27,6,53,68,70,100,0
0,120,67,145,201,162,141,175,84,168,165,109,89,0,92,50,52,44,0,0,16,11,42,140,0
23,77,106,221,200,158,124,148,84,153,93,141,93,100,17,42,28,34,31,10,17,5,77,173,0
9,154,120,200,206,149,108,139,39,100,101,50,62,205,170,69,0,0,52,7,42,60,0,84,44
0,77,141,195,161,243,116,62,61,174,105,36,31,102,116,120,52,29,66,0,35,54,83,121,0
0,91,215,225,199,97,177,99,158,144,81,144,18,101,74,147,91,130,35,0,68,107,68,123,56
0,127,194,241,116,76,115,147,162,119,83,100,25,95,0,13,117,94,64,15,0,123,164,165,67
33,127,142,158,178,217,190,175,85,150,140,30,82,152,18,20,28,65,186,55,0,57,129,201,0
35,152,196,223,178,177,176,118,174,140,164,41,135,201,76,58,56,2,107,158,72,128,177,180,0
144,146,240,176,141,33,127,38,50,166,125,65,135,161,74,69,85,91,0,78,91,96,158,217,57
0,138,187,149,73,30,94,34,70,143,34,116,188,35,0,117,192,173,57,96,114,124,189,230,7
38,184,247,124,41,52,234,181,196,213,44,255,255,175,135,202,225,187,112,0,174,35,210,218,3
27,122,141,142,53,249,239,167,221,240,103,255,203,220,227,236,216,255,227,105,146,186,135,68,28
0,72,104,107,69,227,255,160,184,191,142,255,250,182,154,49,182,214,160,108,145,151,85,55,0
0,77,60,28,132,220,255,249,255,117,173,221,177,160,134,33,92,255,194,125,133,196,35,83,0
0,36,0,47,177,228,197,238,226,114,105,99,106,200,150,158,111,3,25,71,101,86,0,96,0
5,0,45,67,101,106,178,62,153,171,189,237,171,184,193,108,41,2,123,75,96,3,55,19,0
8,89,0,68,145,62,80,73,147,104,68,120,137,102,66,112,56,67,31,36,49,0,13,0,27
0,69,0,3,46,78,117,134,68,36,102,59,121,103,102,92,92,79,93,0,0,0,55,0,52
