44,0,142,0,81,0,226,46,159,38
0,0,255,0,81,255,241,0,0,0
77,0,90,146,118,116,0,35,16,92
101,86,0,114,51,208,180,97,81,134
183,140,0,0,255,38,197,73,54,63
98,94,11,11,255,172,33,153,50,21
0,71,0,0,0,9,255,10,51,84
0,0,134,234,0,255,0,0,17,0
86,0,17,0,255,226,109,0,98,248
122,240,0,0,252,0,6,69,33,0
