0,106,83,0,0,111,0,0,0,0,0,200,139,71,122,0,0,0,22,0,59,0,160,23,0
40,105,0,61,127,45,11,110,65,60,131,200,161,207,159,48,6,35,14,37,74,65,143,101,27
0,37,3,157,0,58,0,150,0,107,255,120,255,162,253,105,46,62,12,87,10,0,86,0,25
10,87,24,99,32,0,0,71,62,255,211,80,211,255,201,44,37,43,8,0,53,42,40,0,6
16,83,76,150,0,0,89,211,203,255,100,90,139,238,122,0,10,24,46,47,83,0,42,119,45
0,22,11,42,0,138,184,238,168,210,139,226,35,201,27,0,133,28,8,13,64,0,0,11,0
39,48,0,83,168,150,167,191,0,255,77,155,143,111,72,43,0,118,0,0,64,49,168,0,19
0,25,134,155,227,160,152,74,84,231,255,16,138,9,99,75,59,0,0,0,0,14,191,0,0
27,132,194,255,190,93,212,78,83,147,186,51,204,61,75,7,39,21,19,50,63,0,82,0,1
0,147,229,230,255,137,18,0,206,255,153,0,227,106,97,0,28,0,0,104,33,40,101,125,14
23,146,255,182,218,185,114,36,169,219,71,142,4,68,179,126,0,40,4,0,33,0,228,255,0
0,115,192,222,150,203,33,3,255,196,31,69,65,37,60,147,0,23,113,7,107,60,117,79,30
10,66,248,250,171,121,24,91,150,165,98,158,132,58,0,82,125,81,188,16,0,103,146,200,61
2,4,185,145,219,152,0,133,109,121,224,87,111,128,47,27,47,59,21,154,86,151,188,61,92
33,0,134,99,177,79,52,224,37,219,0,119,134,173,85,77,0,110,121,109,8,140,254,95,67
57,0,207,186,172,0,105,24,0,255,89,184,98,171,89,125,78,0,93,116,32,191,250,100,42
35,163,255,183,144,0,104,64,56,164,140,229,113,201,0,157,175,214,8,120,0,188,242,152,31
0,165,255,98,31,205,255,60,100,163,37,214,221,207,38,92,177,246,77,112,35,131,135,89,11
29,81,233,29,0,166,191,224,191,181,81,210,225,181,40,209,255,96,193,34,5,249,0,16,0
21,7,150,27,0,157,208,248,228,246,255,153,218,230,25,65,255,118,104,0,188,125,71,0,24
0,31,4,0,48,210,174,178,255,163,122,255,222,255,0,105,0,239,225,0,119,152,33,0,0
51,199,0,67,173,188,244,255,204,156,166,130,64,245,0,155,255,140,131,32,228,159,139,39,2
0,224,140,0,41,133,0,255,80,255,139,255,137,255,244,135,101,0,38,22,81,69,122,68,6
33,109,122,137,0,192,0,0,162,0,137,0,255,177,4,135,13,0,0,0,112,126,30,47,0
1,207,0,0,197,140,128,0,0,72,0,213,203,173,94,0,51,95,0,0,69,3,41,64,39
